Marca,Modelo,Año,Versión,Color,Tipo de combustible,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio,Moneda,Tipo de vendedor,Con cámara de retroceso
BMW,X3,2019.0,2.0 Xdrive 28i Xline 245cv,Negro,Nafta,Automática,2.0,SUV,40000 km,48500.0,U$S,concesionaria,
BMW,X3,2018.0,Xdrive 30I,Azul,Nafta,Automática,3.0,SUV,145000 km,39900.0,U$S,concesionaria,Sí
BMW,X3,2016.0,2.0 Xdrive 28i Xline 245cv,Blanco,Nafta,Automática,2.0,SUV,136000 km,29900.0,U$S,concesionaria,
BMW,X3,2017.0,2.0 Xdrive 28i Xline 245cv,,Nafta,Automática,2.0,SUV,38000 km,44000.0,U$S,concesionaria,
BMW,X3,2017.0,2.0 Xdrive 28i Xline 245cv,Blanco,Nafta,Automática,2.0,SUV,90000 km,32000.0,U$S,tienda,
BMW,X3,2023.0,2.0 30i,Gris,Nafta,Automática,2.0,SUV,0 km,118900.0,U$S,tienda,
BMW,X3,2012.0,3.0 X3 Xdrive 35i Executive 306cv,Plateado,Nafta,Automática,3.0,SUV,140000 km,24000.0,U$S,concesionaria,
BMW,X3,2014.0,3.0 X3 Xdrive 35i Executive 306cv,Gris,Nafta,Automática,3.0,SUV,179000 km,20900.0,U$S,concesionaria,No
BMW,X3,2017.0,2.0 Xdrive 30i Executive,Beige,Nafta,Automática,2.0,SUV,68536 km,36000000.0,$,concesionaria,No
BMW,X3,2018.0,2.0 Xdrive 28i Xline 245cv,Gris,Nafta,Automática,2.0,SUV,67000 km,43000.0,U$S,concesionaria,
BMW,X3,2013.0,2.0 Xdrive 20i Executive 184cv,,Nafta,Automática,2.0,SUV,130000 km,20500.0,U$S,concesionaria,
BMW,X3,2012.0,3.0 X3 Xdrive 35i Executive 306cv,Blanco,Nafta,Automática,3.0,SUV,102000 km,25900.0,U$S,concesionaria,
BMW,X3,2007.0,3.0 Iexecutive Stept,Negro,Nafta,Automática,3.0,SUV,165000 km,12990.0,U$S,concesionaria,
BMW,X3,2012.0,2.0 Xdrive 20d Executive 184cv,Gris,Diésel,Automática,2.0,SUV,179000 km,19900.0,U$S,concesionaria,
BMW,X3,2023.0,2.0 30i,Blanco,Nafta,Automática,2.0,SUV,0 km,127900.0,U$S,concesionaria,
BMW,X3,2013.0,2.0 Xdrive 20i Executive 184cv,Blanco,Nafta,Automática,2.0,SUV,150000 km,21500.0,U$S,particular,
BMW,X3,2013.0,2.0 Xdrive 20i Executive 184cv,,Nafta,Automática,2.0,SUV,118000 km,22000.0,U$S,concesionaria,
BMW,X3,2017.0,3.0 X3 Xdrive 35i M Package 306cv,,Nafta,Automática,3.0,SUV,40000 km,62000.0,U$S,concesionaria,
BMW,X3,2013.0,2.0 Xdrive 20i Executive 184cv,,Nafta,Automática,2.0,SUV,107000 km,20800.0,U$S,concesionaria,
BMW,X3,2016.0,2.0 Xdrive 28i Xline 245cv,Blanco,Nafta,Automática,2.0,SUV,127000 km,33500.0,U$S,concesionaria,
BMW,X3,2016.0,2.0 Xdrive 28i Xline 245cv,Blanco,Nafta,Automática,2.0,SUV,120000 km,33500.0,U$S,concesionaria,
BMW,X3,2017.0,3.0 X3 Xdrive 35i M Package 306cv,,Nafta,Automática,3.0,SUV,4900 km,65000.0,U$S,concesionaria,
BMW,X3,2024.0,2.0 Xdrive 30i Xline,Gris,Nafta,Automática,2.0,SUV,0 km,109899.0,U$S,tienda,
BMW,X3,2022.0,Hibrida,Gris,Híbrido,Automática secuencial,No aplica,SUV,0 km,141900.0,U$S,concesionaria,Sí
BMW,X3,2014.0,2.0 Xdrive 20i Executive 184cv,,Nafta,Automática,2.0,SUV,110000 km,26000.0,U$S,concesionaria,
BMW,X3,2020.0,2.0 Xdrive 30i Xline,Blanco,Nafta,Automática,2.0,SUV,11800 km,80000.0,U$S,concesionaria,
BMW,X3,2017.0,2.0 Xdrive 28i Xline 245cv,Negro,Nafta,Automática,2.0,SUV,49700 km,41000.0,U$S,concesionaria,
BMW,X3,2008.0,3.0 X3 I Executive,Azul,Nafta,Automática,3.0,SUV,188000 km,13000.0,U$S,concesionaria,
BMW,X3,2010.0,2.5 Si Xdrive Limited Edition,Negro,Nafta,Manual,2.5,SUV,142000 km,22000.0,U$S,concesionaria,
BMW,X3,2013.0,2.0 Xdrive 20i Executive 184cv,Gris,Nafta,Automática,2.0,SUV,153000 km,21900.0,U$S,concesionaria,
BMW,X3,2013.0,3.0 X3 Xdrive 35i Executive 306cv,Gris,Nafta,Automática,3.0,SUV,107000 km,29999.0,U$S,concesionaria,
BMW,X3,2013.0,2.0 Xdrive 20d Executive 184cv,Blanco,Nafta,Automática,2.0,SUV,142000 km,22000.0,U$S,concesionaria,No
BMW,X3,2017.0,2.0 Xdrive 28i Xline 245cv,Negro,Nafta,Automática,2.0,SUV,78000 km,37500.0,U$S,concesionaria,
BMW,X3,2017.0,2.0 Xdrive 28i Xline 245cv,Negro,Nafta,Automática,2.0,SUV,37900 km,49000.0,U$S,concesionaria,
BMW,X3,2017.0,2.0 Xdrive 28i Xline 245cv,steel_blue,Nafta,Automática,2.0,SUV,91200 km,38000.0,U$S,concesionaria,No
BMW,X3,2016.0,2.0 Xdrive 28i Xline 245cv,Blanco,Nafta,Automática,2.0,SUV,85000 km,35000.0,U$S,tienda,
BMW,X3,2023.0,2.0 Xdrive 30i Xline,Gris,Nafta,Automática,2.0,SUV,0 km,109900.0,U$S,tienda,
BMW,X3,2013.0,3.0 X3 Xdrive 35i Executive 306cv,Blanco,Nafta,Automática,3.0,SUV,102000 km,27500.0,U$S,concesionaria,
BMW,X3,2012.0,2.0 Xdrive 20d Executive 184cv,,Diésel,Automática,2.0,SUV,58000 km,27000.0,U$S,concesionaria,
BMW,X3,2013.0,3.0 X3 Xdrive 35i Executive 306cv,,Nafta,Automática,3.0,SUV,99000 km,30500.0,U$S,particular,
BMW,X3,2005.0,2.5 2.5si Selective,Gris,Nafta,Manual,2.5,SUV,207000 km,10900.0,U$S,concesionaria,
BMW,X3,2014.0,3.0 X3 Xdrive 35i Executive 306cv,Gris,Nafta,Automática,3.0,SUV,144500 km,28500.0,U$S,concesionaria,
BMW,X3,2019.0,30i Xdrive,Gris,Nafta,Automática,2.0,SUV,78600 km,57000.0,U$S,particular,
BMW,X3,2010.0,2.5 Si Xdrive Limited Edition,,Nafta,Manual,2.5,SUV,92000 km,18900.0,U$S,particular,
BMW,X3,2010.0,2.5 Xdrive25i,Blanco,Nafta,Automática,2.5,SUV,105000 km,18800.0,U$S,particular,No
BMW,X3,2009.0,2.5 Si Selective,Negro,Nafta,Manual,2.5,SUV,201000 km,17900.0,U$S,concesionaria,
BMW,X3,2012.0,3.0 X3 Xdrive 35i Executive 306cv,,Nafta,Automática,3.0,SUV,170000 km,24900.0,U$S,concesionaria,
BMW,X3,2009.0,2.5 Si Selective,Gris,Nafta,Manual,2.5,SUV,73000 km,16800.0,U$S,concesionaria,
BMW,X3,2013.0,2.0 Xdrive 20d Executive 184cv,,Diésel,Automática,2.0,SUV,145000 km,22500.0,U$S,concesionaria,
BMW,X3,2012.0,3.0 X3 Xdrive 35i Executive 306cv,,Nafta,Automática,3.0,SUV,160000 km,24000.0,U$S,concesionaria,
BMW,X3,2018.0,3.0 X3 Xdrive 35i M Package 306cv,,Nafta,Automática,3.0,SUV,135000 km,32000.0,U$S,concesionaria,
BMW,X3,2010.0,2.5 Si Xdrive Limited Edition,Negro,Nafta,Manual,2.5,SUV,118000 km,15500.0,U$S,concesionaria,
BMW,X3,2017.0,2.0 Xdrive 28i Xline 245cv,,Nafta,Automática,2.0,SUV,182000 km,24000.0,U$S,concesionaria,
BMW,X3,2007.0,2.5 2.5si Selective Stept,,Nafta,Automática,2.5,SUV,105000 km,15500.0,U$S,particular,
BMW,X3,2017.0,2.0 Xdrive 20i 184cv,,Nafta,Automática,2.0,SUV,145000 km,27000.0,U$S,concesionaria,
BMW,X3,2012.0,2.0 Xdrive 20d Executive 184cv,Gris,Diésel,Automática,2.0,SUV,140000 km,23000.0,U$S,concesionaria,
BMW,X3,2021.0,M,Negro,Nafta,Automática secuencial,3.0,SUV,18000 km,185500.0,U$S,concesionaria,Sí
BMW,X3,2013.0,2.0 Xdrive 20d Executive 184cv,,Diésel,Automática,2.0,SUV,197000 km,20000.0,U$S,particular,
BMW,X3,2017.0,2.0 Xdrive 28i Xline 245cv,Plateado,Nafta,Automática,2.0,SUV,110000 km,32500.0,U$S,concesionaria,
BMW,X3,2008.0,3.0 X3 I Executive,Gris,Nafta,Automática,3.0,SUV,130000 km,15500.0,U$S,particular,
BMW,X3,2006.0,2.5 X3 I Executive,Negro,Nafta,Automática,2.5,SUV,110000 km,12500.0,U$S,particular,
BMW,X3,2006.0,3.0 D Executive Stept,,Diésel,Automática,3.0,SUV,223000 km,13500.0,U$S,particular,
BMW,X3,2011.0,2.5 Si Xdrive Limited Edition,Negro,Nafta,Manual,2.5,SUV,123000 km,20000.0,U$S,particular,Sí
BMW,X3,2008.0,3.0 X3 I Executive,,Nafta,Automática,3.0,SUV,130000 km,18500.0,U$S,particular,
BMW,X3,2007.0,3.0 D Executive Stept,Negro,Diésel,Automática,3.0,SUV,155000 km,18500.0,U$S,particular,No
BMW,X3,2013.0,2.0 Xdrive 20d Executive 184cv,,Diésel,Automática,2.0,SUV,169000 km,25500.0,U$S,particular,
BMW,X3,2013.0,2.0 Xdrive 20i Executive 184cv,Negro,Nafta,Automática,2.0,SUV,146000 km,18500.0,U$S,particular,
BMW,X3,2013.0,3.0 X3 Xdrive 35i Executive 306cv,,Nafta,Automática,3.0,SUV,162500 km,25000.0,U$S,particular,
BMW,X3,2007.0,3.0 X3 D Executive,,Diésel,Automática,3.0,SUV,180000 km,9000.0,U$S,particular,
BMW,X3,2010.0,2.5 Si Xdrive Limited Edition,,Nafta,Manual,2.5,SUV,129000 km,19000.0,U$S,particular,
BMW,X3,2013.0,3.0 X3 Xdrive 35i Executive 306cv,Blanco,Nafta,Automática,3.0,SUV,101000 km,32000.0,U$S,particular,Sí
BMW,X3,2006.0,3.0 Iexecutive Stept,,Nafta,Automática,3.0,SUV,214000 km,13000.0,U$S,particular,
BMW,X3,2012.0,3.0 X3 Xdrive 35i Executive 306cv,Rojo,Nafta,Automática,3.0,SUV,124000 km,25000.0,U$S,particular,
BMW,X3,2016.0,2.0 Xdrive 28i Xline 245cv,,Nafta,Automática,2.0,SUV,78000 km,40000.0,U$S,particular,
BMW,X3,2013.0,3.0 X3 Xdrive 35i Executive 306cv,,Nafta,Automática,3.0,SUV,140000 km,32000.0,U$S,particular,
BMW,X3,2012.0,3.0 X3 Xdrive 35i Executive 306cv,,Nafta,Automática,3.0,SUV,150000 km,25000.0,U$S,particular,
BMW,X3,2017.0,3.0 X3 Xdrive 35i M Package 306cv,Gris,Nafta,Automática,3.0,SUV,55000 km,49000.0,U$S,particular,
BMW,X3,2008.0,2.5 X3 I Executive,Negro,Nafta,Automática,2.5,SUV,182000 km,9500.0,U$S,particular,
BMW,X3,2013.0,2.0 Xdrive 20i Executive 184cv,,Nafta,Automática,2.0,SUV,120000 km,22500.0,U$S,particular,No
BMW,X3,2016.0,2.0 Xdrive 28i Xline 245cv,,Nafta,Automática,2.0,SUV,78000 km,40000.0,U$S,particular,
BMW,X3,2024.0,30E,Negro,Nafta,Automática,3.0,SUV,9999999 km,106999.0,U$S,particular,
BAIC,X35,2023.0,1.5 Luxury At,Gris,Nafta,Automática,1.5,SUV,0 km,27800000.0,$,tienda,Sí
BAIC,X35,2023.0,1.5 Luxury At,Gris,Nafta,Automática,1.5,SUV,0 km,27800000.0,$,tienda,Sí
BAIC,X35,2023.0,1.5 Luxury At,Blanco,Nafta,Automática,1.5,SUV,0 km,27800000.0,$,tienda,Sí
BAIC,X35,2023.0,1.5 Luxury At,Azul,Nafta,Automática,1.5,SUV,0 km,27800000.0,$,tienda,Sí
BAIC,X35,2023.0,1.5 Luxury At,Rojo,Nafta,Automática,1.5,SUV,0 km,27800000.0,$,tienda,Sí
BAIC,X35,2023.0,1.5 Luxury At,Blanco,Nafta,Automática,1.5,SUV,0 km,27800000.0,$,tienda,Sí
BAIC,X35,2023.0,1.5 Luxury At,Azul,Nafta,Automática,1.5,SUV,0 km,27800000.0,$,tienda,Sí
BAIC,X35,2023.0,1.5 Luxury At,Gris,Nafta,Automática,1.5,SUV,0 km,27800000.0,$,tienda,Sí
BAIC,X35,2023.0,1.5 Luxury At,Rojo,Nafta,Automática,1.5,SUV,0 km,27800000.0,$,tienda,Sí
BAIC,X35,2023.0,1.5 Luxury At,Blanco,Nafta,Automática,1.5,SUV,0 km,27800000.0,$,tienda,Sí
BAIC,X35,2023.0,1.5 Luxury At,Azul,Nafta,Automática,1.5,SUV,0 km,27800000.0,$,tienda,Sí
BAIC,X35,2023.0,1.5 Luxury At,Rojo,Nafta,Automática,1.5,SUV,0 km,27800000.0,$,tienda,Sí
BAIC,X35,2023.0,1.5 Luxury At,Marrón,Nafta,Automática,1.5,SUV,0 km,26000.0,U$S,concesionaria,
BAIC,X35,2023.0,1.5 Luxury,Rojo,Nafta,Manual,1.5,SUV,0 km,23000000.0,$,concesionaria,
BAIC,X35,2024.0,1.5 Luxury At,Blanco,Nafta,Automática,1.5,SUV,0 km,26000.0,U$S,concesionaria,
BAIC,X35,2024.0,1.5 Luxury At,Blanco,Nafta,Automática,1.5,SUV,0 km,26000.0,U$S,concesionaria,
BAIC,X35,2023.0,1.5 Luxury At,Marrón,Nafta,Automática,1.5,SUV,0 km,26000.0,U$S,concesionaria,
BAIC,X35,2018.0,1.5 Luxury,Blanco,Nafta,Manual,1.5,SUV,88600 km,12500.0,U$S,particular,
BAIC,X35,2024.0,"CONFORT TURBO ""SPORT"" CVT",Blanco,Nafta,Automática,1.5,SUV,0 km,23800000.0,$,tienda,Sí
BAIC,X35,2024.0,"CONFORT TURBO ""SPORT"" CVT",Blanco,Nafta,Automática,1.5,SUV,0 km,24800000.0,$,tienda,Sí
BAIC,X35,2024.0,CONFORT TURBO CVT,Azul,Nafta,Automática,1.5,SUV,0 km,23800000.0,$,tienda,Sí
BAIC,X35,2024.0,CONFORT TURBO CVT,Rojo,Nafta,Automática,1.5,SUV,0 km,23800000.0,$,tienda,Sí
BAIC,X35,2024.0,CONFORT TURBO CVT,Dorado,Nafta,Automática,1.5,SUV,0 km,23800000.0,$,tienda,Sí
BAIC,X35,2023.0,LUXURY TURBO SPORT BI-TONO,Rojo,Nafta,Automática,1.5,SUV,0 km,27800000.0,$,tienda,Sí
BAIC,X35,2023.0,CONFORT TURBO CVT,Rojo,Nafta,Automática,1.5,SUV,0 km,23800000.0,$,tienda,Sí
BAIC,X35,2023.0,CONFORT TURBO CVT,Marrón,Nafta,Automática,1.5,SUV,0 km,23800000.0,$,tienda,Sí
BAIC,X35,2023.0,CONFORT TURBO CVT,Rojo,Nafta,Automática,1.5,SUV,0 km,23800000.0,$,tienda,Sí
BAIC,X35,2023.0,CONFORT TURBO CVT,Blanco,Nafta,Automática,1.5,SUV,0 km,23800000.0,$,tienda,Sí
BAIC,X35,2023.0,CONFORT TURBO CVT,Azul,Nafta,Automática,1.5,SUV,0 km,23800000.0,$,tienda,Sí
BAIC,X35,2024.0,1.5 Fashion At,Azul,Nafta,Automática,1.5,SUV,0 km,21500.0,U$S,concesionaria,Sí
BAIC,X35,2018.0,1.5 Luxury,Blanco,Nafta,Manual,1.5,SUV,79000 km,14000000.0,$,particular,
BAIC,X35,2024.0,1.5 Luxury At,Gris,Nafta,Automática,1.5,SUV,0 km,24000000.0,$,concesionaria,Sí
BAIC,X35,2024.0,1.5 Luxury At,Rojo,Nafta,Automática,1.5,SUV,0 km,25000.0,U$S,concesionaria,Sí
BAIC,X35,2023.0,1.5 Luxury At,,Nafta,Automática,1.5,SUV,0 km,26900.0,U$S,concesionaria,Sí
BAIC,X35,2019.0,1.5 Luxury At,,Nafta,Automática,1.5,SUV,37000 km,16000.0,U$S,particular,
BAIC,X35,2023.0,1.5 Luxury At,Plateado,Nafta,Automática,1.5,SUV,0 km,24900.0,U$S,concesionaria,Sí
BAIC,X35,2022.0,1.5 Luxury At,Blanco,Nafta,Automática,1.5,SUV,23000 km,19500.0,U$S,concesionaria,
BAIC,X35,2023.0,1.5 Luxury At,Rojo,Nafta,Automática,1.5,SUV,0 km,27900.0,U$S,concesionaria,
BAIC,X35,2019.0,1.5 Luxury,,Nafta,Manual,1.5,SUV,45500 km,15500.0,U$S,particular,
BAIC,X35,2023.0,1.5 Luxury At,,Nafta,Automática,1.5,SUV,0 km,24278000.0,$,concesionaria,
BAIC,X35,2024.0,1.5 Cvt Fashion,Dorado,Nafta,Automática secuencial,1.5,SUV,0 km,24900.0,U$S,concesionaria,
BAIC,X35,2023.0,Turbo,Plateado,Nafta,Automática secuencial,1.5,SUV,0 km,22500.0,U$S,concesionaria,Sí
BAIC,X35,2023.0,Turbo,Rojo,Nafta,Automática secuencial,1.5,SUV,0 km,22500.0,U$S,concesionaria,Sí
BAIC,X35,2021.0,1.5 Luxury At,,Nafta,Automática,1.5,SUV,21000 km,20000.0,U$S,particular,
BAIC,X35,2024.0,1.5 Luxury At,Blanco,Nafta,Automática,1.5,SUV,0 km,27800.0,U$S,concesionaria,
BAIC,X35,2023.0,Fashion Turbo,Azul,Nafta,Automática secuencial,1.5,SUV,0 km,21500.0,U$S,concesionaria,Sí
BAIC,X35,2018.0,1.5 Luxury,,Nafta,Manual,1.5,SUV,105000 km,14500000.0,$,particular,
BMW,X4,2017.0,3.0 Xdrive 35i 306cv M Package,,Nafta,Automática,3.0,SUV,89000 km,46500.0,U$S,particular,
BMW,X4,2018.0,2.0 Xdrive 20i 184cv,Gris,Nafta,Automática,2.0,SUV,108000 km,44000.0,U$S,tienda,
BMW,X4,2017.0,2.0 Xdrive 28i Xline 245cv,Negro,Nafta,Automática,2.0,SUV,94000 km,44888000.0,$,concesionaria,
BMW,X4,2019.0,2.0 Xdrive 28i Xline 245cv,,Nafta,Automática,2.0,SUV,74000 km,54500.0,U$S,concesionaria,
BMW,X4,2019.0,2.0 Xdrive 20i Executive 184cv,,Nafta,Automática,2.0,SUV,63500 km,46999.0,U$S,particular,
BMW,X4,2017.0,2.0 Xdrive 28i Xline 245cv,,Nafta,Automática,2.0,SUV,120000 km,39000.0,U$S,concesionaria,
BMW,X4,2017.0,2.0 Xdrive 28i Xline 245cv,,Nafta,Automática,2.0,SUV,71000 km,45000.0,U$S,particular,
BMW,X4,2019.0,20i xdrive,Blanco,Nafta,Automática secuencial,2.0,SUV,52000 km,44500.0,U$S,particular,
BMW,X4,2015.0,2.0 Xdrive 28i Xline 245cv,,Nafta,Automática,2.0,SUV,83000 km,35000.0,U$S,concesionaria,
BMW,X4,2018.0,2.0 Xdrive 28i Xline 245cv,,Nafta,Automática,2.0,SUV,162000 km,40900.0,U$S,particular,
BMW,X4,2020.0,3.0 Xdrive 35i 306cv M Package,,Nafta,Automática,3.0,SUV,13300 km,90000.0,U$S,particular,
BMW,X4,2020.0,3.0 Xdrive 35i 306cv M Package,,Nafta,Automática,3.0,SUV,13800 km,90000.0,U$S,particular,
BMW,X4,2017.0,2.0 Xdrive 28i Xline 245cv,Gris,Nafta,Automática,2.0,SUV,59000 km,43900.0,U$S,concesionaria,
BMW,X4,2019.0,X4 20i automática 184 cv - 4x4 año 2019,Gris,Nafta,Automática,2.0,SUV,88000 km,39500.0,U$S,concesionaria,
BMW,X4,2017.0,2.0 Xdrive 28i Xline 245cv,Blanco,Nafta,Automática,2.0,SUV,136000 km,39900.0,U$S,particular,
BMW,X4,2020.0,3.0 Xdrive 35i 306cv M Package,Negro,Nafta,Automática,3.0,SUV,85000 km,78900.0,U$S,concesionaria,
BMW,X4,2018.0,2.0 Xdrive 28i Xline 245cv,Negro,Nafta,Automática,2.0,SUV,75000 km,49000.0,U$S,concesionaria,
BMW,X4,2019.0,2.0 Xdrive 28i Xline 245cv,Azul,Nafta,Automática,2.0,SUV,74026 km,53500.0,U$S,concesionaria,
BMW,X4,2018.0,3.0 Xdrive 35i 306cv M Package,Negro,Nafta,Automática,3.0,SUV,69355 km,90000.0,U$S,concesionaria,
BMW,X4,2017.0,2.0 Xdrive 28i Xline 245cv,Blanco,Nafta,Automática,2.0,SUV,59700 km,52000.0,U$S,concesionaria,
BMW,X4,2017.0,2.0 Xdrive 28i Xline 245cv,,Nafta,Automática,2.0,SUV,55000 km,49000.0,U$S,concesionaria,
BMW,X4,2015.0,3.0 Xdrive 35i 306cv M Package,,Nafta,Automática,3.0,SUV,79150 km,45000.0,U$S,concesionaria,
BMW,X4,2016.0,2.0 Xdrive 28i Xline 245cv,,Nafta,Automática,2.0,SUV,78000 km,40800.0,U$S,concesionaria,
BMW,X4,2017.0,2.0 Xdrive 28i Xline 245cv,,Nafta,Automática,2.0,SUV,106000 km,44900.0,U$S,concesionaria,
BMW,X4,2019.0,2.0 Xdrive 28i Xline 245cv,,Nafta,Automática,2.0,SUV,58000 km,55400.0,U$S,concesionaria,
BMW,X4,2016.0,2.0 Xdrive 28i Xline 245cv,,Nafta,Automática,2.0,SUV,115800 km,47200.0,U$S,concesionaria,
BMW,X4,2016.0,2.0 Xdrive 28i Xline 245cv,Dorado,Nafta,Automática,2.0,SUV,77000 km,36000.0,U$S,concesionaria,
BMW,X4,2016.0,2.0 Xdrive 28i Xline 245cv,Azul,Nafta,Automática,2.0,SUV,78000 km,41999.0,U$S,concesionaria,
BMW,X4,2019.0,3.0 Xdrive 35i 306cv M Package,Negro,Nafta,Automática,3.0,SUV,71000 km,60000.0,U$S,concesionaria,
BMW,X4,2017.0,2.0 Xdrive 28i Xline 245cv,Gris,Nafta,Automática,2.0,SUV,36000 km,46500.0,U$S,concesionaria,
BMW,X4,2017.0,2.0 Xdrive 28i Xline 245cv,Blanco,Nafta,Automática,2.0,SUV,70000 km,47000.0,U$S,concesionaria,
BMW,X4,2017.0,2.0 Xdrive 28i Xline 245cv,Negro,Nafta,Automática,2.0,SUV,83000 km,44900.0,U$S,concesionaria,
BMW,X4,2017.0,2.0 Xdrive 28i Xline 245cv,Gris,Nafta,Automática,2.0,SUV,50000 km,43000.0,U$S,concesionaria,Sí
BMW,X4,2018.0,2.0 Xdrive 28i Xline 245cv,,Nafta,Automática,2.0,SUV,28000 km,56000.0,U$S,concesionaria,
BMW,X4,2017.0,2.0 Xdrive 28i Xline 245cv,,Nafta,Automática,2.0,SUV,80000 km,45000.0,U$S,concesionaria,
BMW,X4,2017.0,2.0 Xdrive 28i Xline 245cv,,Nafta,Automática,2.0,SUV,114000 km,44900.0,U$S,concesionaria,
BMW,X4,2020.0,2.0 Xdrive 28i Xline 245cv,Negro,Nafta,Automática,2.0,SUV,85000 km,76900.0,U$S,concesionaria,
BMW,X4,2017.0,3.0 Xdrive 35i 306cv M Package,Negro,Nafta,Automática,3.0,SUV,76000 km,65000.0,U$S,concesionaria,
BMW,X4,2017.0,2.0 Xdrive 28i Xline 245cv,,Nafta,Automática,2.0,SUV,135000 km,36900.0,U$S,particular,
BMW,X4,2020.0,3.0 Xdrive 35i 306cv M Package,,Nafta,Automática,3.0,SUV,43000 km,99999.0,U$S,concesionaria,
BMW,X4,2017.0,2.0 Xdrive 28i Xline 245cv,Blanco,Nafta,Automática,2.0,SUV,117000 km,35000.0,U$S,concesionaria,
BMW,X4,2016.0,3.0 Xdrive 35i 306cv M Package,Gris,Nafta,Automática,3.0,SUV,110000 km,56000.0,U$S,concesionaria,
BMW,X4,2015.0,3.0 Xdrive 35i 306cv M Package,Gris,Nafta,Automática,3.0,SUV,87000 km,47800.0,U$S,concesionaria,Sí
BMW,X4,2017.0,2.0 Xdrive 28i Xline 245cv,Blanco,Nafta,Automática,2.0,SUV,90000 km,39000.0,U$S,particular,
BMW,X4,2016.0,3.0 Xdrive 35i 306cv M Package,,Nafta,Automática,3.0,SUV,125000 km,50000.0,U$S,particular,
BMW,X4,2017.0,2.0 Xdrive 28i Xline 245cv,Negro,Nafta,Automática,2.0,SUV,124500 km,42000.0,U$S,particular,Sí
BMW,X4,2017.0,2.0 Xdrive 28i Xline 245cv,Negro,Nafta,Automática,2.0,SUV,125000 km,42900.0,U$S,particular,
BMW,X4,2018.0,2.0 Xdrive 28i Xline 245cv,,Nafta,Automática,2.0,SUV,70000 km,46000.0,U$S,particular,
BMW,X4,2015.0,3.0 Xdrive 35i 306cv M Package,,Nafta,Automática,3.0,SUV,150000 km,45000.0,U$S,particular,
BMW,X4,2018.0,2.0 Xdrive 28i Xline 245cv,Gris,Nafta,Automática,2.0,SUV,80000 km,43500.0,U$S,particular,Sí
BMW,X5,2018.0,3.0 Xdrive 40d M Package 313cv,Blanco,Diésel,Automática,3.0,SUV,32982 km,87999.0,U$S,concesionaria,
BMW,X5,2013.0,3.0 Xdrive 35i Executive 306cv,Azul,Nafta,Automática,3.0,SUV,113000 km,26900.0,U$S,particular,
BMW,X5,2008.0,3.0 D Executive Stept,Negro,Diésel,Automática,3.0,SUV,155000 km,24000.0,U$S,concesionaria,
BMW,X5,2020.0,40i Xdrive,Blanco,Nafta,Automática,3.0,SUV,74500 km,119900.0,U$S,tienda,
BMW,X5,2016.0,3.0 Xdrive 40d M Package 313cv,Blanco,Diésel,Automática,3.0,SUV,55000 km,80000.0,U$S,particular,
BMW,X5,2016.0,3.0 Xdrive 35i Executive 306cv,Gris,Nafta,Automática,3.0,SUV,85000 km,55500.0,U$S,tienda,
BMW,X5,2008.0,3.0 D Executive,Negro,Diésel,Manual,3.0,SUV,240000 km,18000.0,U$S,particular,
BMW,X5,2018.0,3.0 Xdrive 40d M Package 313cv,Gris,Diésel,Automática,3.0,SUV,62000 km,84900.0,U$S,concesionaria,
BMW,X5,2016.0,3.0 Xdrive 35i 306cv Pure Excellence,Dorado,Nafta,Automática,3.0,SUV,127000 km,45000.0,U$S,concesionaria,
BMW,X5,2009.0,3.0 Si Executive,Gris,Nafta,Automática,3.0,SUV,138000 km,22900.0,U$S,particular,
BMW,X5,2007.0,3.0 D Executive,Negro,Diésel,Manual,3.0,SUV,200000 km,19900.0,U$S,tienda,
BMW,X5,2006.0,3.0 D Executive Stept,,Diésel,Automática,3.0,SUV,147000 km,21000.0,U$S,particular,
BMW,X5,2017.0,3.0 Xdrive 35i 306cv Pure Excellence,Negro,Nafta,Automática,3.0,SUV,120000 km,67000.0,U$S,tienda,
BMW,X5,2011.0,3.0 Xdrive 35i Executive 306cv,Dorado,Nafta,Automática,3.0,SUV,200000 km,28000.0,U$S,particular,
BMW,X5,2013.0,3.0 Xdrive 35i Executive 306cv,,Nafta,Automática,3.0,SUV,61000 km,34000.0,U$S,particular,
BMW,X5,2012.0,4.4 M 555cv,,Nafta,Automática,4.4,SUV,181000 km,30000.0,U$S,particular,
BMW,X5,2016.0,4.4 Xdrive 50i 449cv M Package,Gris,Nafta,Automática,4.4,SUV,62666 km,75000.0,U$S,tienda,
BMW,X5,2012.0,4.4 Xdrive 50i Premium 407cv,Gris,Nafta,Automática,4.4,SUV,94068 km,35000.0,U$S,particular,Sí
BMW,X5,2018.0,3.0 Xdrive 40d M Package 313cv,Blanco,Diésel,Automática,3.0,SUV,59345 km,85000.0,U$S,particular,
BMW,X5,2012.0,3.0 Xdrive 35i Executive 306cv,Negro,Nafta,Automática,3.0,SUV,99700 km,26900.0,U$S,particular,
BMW,X5,2007.0,4.8 4.8l Premium Stept,Negro,Nafta,Automática,4.8,SUV,177471 km,18900.0,U$S,particular,Sí
BMW,X5,2016.0,3.0 Xdrive 35i 306cv Pure Excellence,Gris,Nafta,Automática,3.0,SUV,57800 km,62000.0,U$S,particular,Sí
