Marca,Modelo,Año,Versión,Color,Tipo de combustible,Transmisión,Motor,Kilómetros,Precio,Moneda,Tipo de vendedor,Cilindros,Turbo
Hyundai,Tucson,2009.0,2.0 N 2wd Mt,negro,Nafta,Manual,2.0,255818,8612.44,U$S,tienda,1,0
Hyundai,Tucson,2016.0,2.0 Premium,blanco,Nafta,Automática,2.0,172351,23253.59,U$S,concesionaria,1,0
Hyundai,Tucson,2015.0,2.0 Gl 6at 2wd,blanco,Nafta,Automática,2.0,86000,15311.0,U$S,concesionaria,1,0
Hyundai,Tucson,2018.0,PREMIUN 2.0 CRDI DE 180CV 4X4 AUT,gris,Diésel,Automática secuencial,2.0,120000,25900.0,U$S,concesionaria,1,0
Hyundai,Tucson,2023.0,2.0 C/techo,gris,Nafta,Automática,2.0,0,46500.0,U$S,concesionaria,1,0
Hyundai,Tucson,2011.0,2.0 Gl 6at 2wd,gris,Nafta,Automática,2.0,1000,16500.0,U$S,concesionaria,1,0
Hyundai,Tucson,2011.0,2.0 Gl 5mt 2wd,gris,Nafta,Manual,2.0,121000,12500.0,U$S,concesionaria,1,0
Hyundai,Tucson,2016.0,2.0 Gls Premium 6at 4wd,negro,Diésel,Automática,2.0,145000,22000.0,U$S,concesionaria,1,0
Hyundai,Tucson,2009.0,2.0 N 4wd Mt Cvvt,plata,Nafta,Manual,2.0,161000,7177.03,U$S,particular,1,0
Hyundai,Tucson,2011.0,2.0 Gl 6at 2wd,dorado,Nafta,Automática,2.0,180000,10239.23,U$S,concesionaria,1,0
Hyundai,Tucson,2019.0,2.0 16v,celeste,Nafta,Manual,2.0,46000,23900.0,U$S,particular,1,0
Hyundai,Tucson,2015.0,2.0 Gl 154cv 6mt 2wd,gris,Nafta,Manual,2.0,155000,16267.94,U$S,concesionaria,1,0
Hyundai,Tucson,2013.0,2.0 Gl 6at 2wd,plata,Nafta,Automática,2.0,200000,11377.99,U$S,concesionaria,1,0
Hyundai,Tucson,2008.0,2.0 Crdi 4wd Mt,negro,Diésel,Manual,2.0,235000,7800.0,U$S,particular,1,0
Hyundai,Tucson,2012.0,2.0 Gls Premium 6at 4wd,gris,Nafta,Automática,2.0,170000,11004.78,U$S,concesionaria,1,0
Hyundai,Tucson,2012.0,2.0 Gl 6at 2wd,gris,Nafta,Automática,2.0,157000,12000.0,U$S,concesionaria,1,0
Hyundai,Tucson,2019.0,2.0 C/techo,blanco,Nafta,Automática,2.0,44000,33000.0,U$S,concesionaria,1,0
Hyundai,Tucson,2019.0,Style 2.0 At,gris,Nafta,Automática secuencial,2.0,110000,22000.0,U$S,concesionaria,1,0
Hyundai,Tucson,2017.0,2.0 4X2 AT,gris,Nafta,Automática,2.0,80311,22540.67,U$S,concesionaria,1,0
Hyundai,Tucson,2013.0,2.0 DOHC MT,blanco,Nafta,Manual,2.0,126051,13301.44,U$S,concesionaria,1,0
Hyundai,Tucson,2018.0,2WD 2.0 AT,azul,Nafta,Automática,2.0,72000,20900.0,U$S,concesionaria,1,0
Hyundai,Tucson,2017.0,2.0 Crdi 4wd,blanco,Diésel,Automática secuencial,2.0,85000,27000.0,U$S,concesionaria,1,0
Hyundai,Tucson,2011.0,2.0 Gl 6at 2wd,gris,Nafta,Automática,2.0,115500,13490.0,U$S,concesionaria,1,0
Hyundai,Tucson,2017.0,2WD 2.0 AT,blanco,Nafta,Automática,2.0,61800,22500.0,U$S,concesionaria,1,0
Hyundai,Tucson,2013.0,2.0 Gl 5mt 2wd,negro,Nafta,Manual,2.0,160000,15311.0,U$S,concesionaria,1,0
Hyundai,Tucson,2010.0,Gls,rojo,Nafta,Automática,2.0,120000,10800.0,U$S,concesionaria,1,0
Hyundai,Tucson,2013.0,2.0 Gl 6at 2wd,blanco,Nafta,Automática,2.0,202000,15789.47,U$S,concesionaria,1,0
Hyundai,Tucson,2011.0,"HYUNDAI TUCSON 2,0 4X2 GL AT",gris,Nafta,Manual,2.0,149236,12440.19,U$S,tienda,1,0
Hyundai,Tucson,2012.0,2.0 Gl 5mt 2wd,gris,Nafta,Manual,2.0,145000,12900.0,U$S,particular,1,0
Hyundai,Tucson,2013.0,2.0 Gl 6at 2wd,negro,Nafta,Automática,2.0,98000,15789.47,U$S,concesionaria,1,0
Hyundai,Tucson,2017.0,2.0 CDRI 4WD DE 180CV,gris,Diésel,Automática secuencial,2.0,120000,25900.0,U$S,concesionaria,1,0
Hyundai,Tucson,2018.0,2.0 4X2 STYLE AT L18,gris,Nafta,Automática,2.0,84000,23923.44,U$S,concesionaria,1,0
Hyundai,Tucson,2008.0,2.0 N 2wd Mt,negro,Nafta,Manual,2.0,129000,8124.4,U$S,concesionaria,1,0
Hyundai,Tucson,2016.0,2.0 Gl 6at 2wd,celeste,Nafta,Automática,2.0,85000,22500.0,U$S,concesionaria,1,0
Hyundai,Tucson,2013.0,2.0 Gl 5mt 2wd,gris,Nafta,Manual,2.0,85222,16267.94,U$S,concesionaria,1,0
Hyundai,Tucson,2018.0,2.0 Premium,gris,Diésel,Automática,2.0,97000,28000.0,U$S,concesionaria,1,0
Hyundai,Tucson,2012.0,2.0 Gl 5mt 2wd,gris,Nafta,Manual,2.0,146143,14832.54,U$S,concesionaria,1,0
Hyundai,Tucson,2019.0,2.0 16v,blanco,Nafta,Manual,2.0,80000,24784.69,U$S,concesionaria,1,0
Hyundai,Tucson,2013.0,2.0 Gl 6at 2wd,plata,Nafta,Automática,2.0,140000,12918.66,U$S,concesionaria,1,0
Hyundai,Tucson,2017.0,2.0 C/techo,gris,Nafta,Automática,2.0,97000,21900.0,U$S,particular,1,0
Hyundai,Tucson,2011.0,2.0 Gl 6at 2wd,plata,Nafta,Automática,2.0,120000,12000.0,U$S,concesionaria,1,0
Hyundai,Tucson,2012.0,2.0 Gl 6at 2wd,gris,Nafta,Automática,2.0,165500,13000.0,U$S,concesionaria,1,0
Hyundai,Tucson,2012.0,2.0 Gl 6at 2wd,plata,Nafta,Automática,2.0,200000,10999.0,U$S,concesionaria,1,0
Hyundai,Tucson,2010.0,2.0 N 2wd Mt,plata,Nafta,Manual,2.0,119100,9377.99,U$S,concesionaria,1,0
Hyundai,Tucson,2007.0,2.0 4x4 Crdi At,negro,Nafta,Automática,2.0,161766,11000.0,U$S,concesionaria,1,0
Hyundai,Tucson,2008.0,2.7 N V6 4wd At 6abg,negro,Nafta,Automática,2.7,199501,11000.0,U$S,concesionaria,2,0
Hyundai,Tucson,2021.0,2.0 Premium,blanco,Diésel,Automática,2.0,99200,38990.0,U$S,concesionaria,1,0
Hyundai,Tucson,2017.0,2.0 16v,blanco,Nafta,Manual,2.0,60000,11483.25,U$S,concesionaria,1,0
Hyundai,Tucson,2017.0,2.0 16v,plata,Nafta,Manual,2.0,85000,23500.0,U$S,concesionaria,1,0
Hyundai,Tucson,2017.0,2.0 Premium,azul,Nafta,Automática,2.0,62000,23000.0,U$S,concesionaria,1,0
Hyundai,Tucson,2011.0,2.0 Gls 5mt 4wd,blanco,Nafta,Manual,2.0,151000,12500.0,U$S,concesionaria,1,0
Hyundai,Tucson,2017.0,2.0 16v,gris,Nafta,Manual,2.0,116000,21500.0,U$S,concesionaria,1,0
Hyundai,Tucson,2009.0,2.0 N 2wd Mt,gris,Nafta,Manual,2.0,120000,9000.0,U$S,concesionaria,1,0
Hyundai,Tucson,2009.0,2.0 Crdi 4wd Mt,plata,Diésel,Manual,2.0,270000,8500.0,U$S,concesionaria,1,0
Hyundai,Tucson,2017.0,2.0 C/techo,gris,Nafta,Automática,2.0,100000,22870.81,U$S,concesionaria,1,0
Hyundai,Tucson,2008.0,2.0 Crdi 4wd Mt,dorado,Diésel,Manual,2.0,152000,8700.0,U$S,concesionaria,1,0
Hyundai,Tucson,2017.0,2.0 16v,gris,Nafta,Manual,2.0,55000,24900.0,U$S,concesionaria,1,0
Hyundai,Tucson,2013.0,2.0 Gl 5mt 2wd,negro,Nafta,Manual,2.0,123417,14258.37,U$S,concesionaria,1,0
Hyundai,Tucson,2017.0,2.0 Premium,blanco,Nafta,Automática,2.0,95000,27000.0,U$S,concesionaria,1,0
Hyundai,Tucson,2011.0,2.0 Gl 6at 2wd,gris,Nafta,Automática,2.0,65000,13800.0,U$S,concesionaria,1,0
Hyundai,Tucson,2013.0,2.0 Gl 5mt 2wd,gris,Nafta,Manual,2.0,135000,12000.0,U$S,concesionaria,1,0
Hyundai,Tucson,2018.0,2.0 C/techo,plata,Nafta,Automática,2.0,90000,24880.38,U$S,concesionaria,1,0
Hyundai,Tucson,2011.0,2.0 Gl 5mt 2wd,plata,Nafta,Manual,2.0,155404,12500.0,U$S,concesionaria,1,0
Hyundai,Tucson,2008.0,2.0 Crdi 4wd 4at,verde,Nafta,Automática,2.0,200000,8300.0,U$S,concesionaria,1,0
Hyundai,Tucson,2009.0,2.0 N 4wd Mt Cvvt,negro,Nafta,Manual,2.0,151000,8900.0,U$S,concesionaria,1,0
Hyundai,Tucson,2006.0,2.0 4x4 Crdi,gris,Diésel,Manual,2.0,215000,6220.1,U$S,concesionaria,1,0
Hyundai,Tucson,2016.0,2.0 Gl 154cv 6at 2wd,blanco,Nafta,Automática,2.0,90000,25000.0,U$S,concesionaria,1,0
Hyundai,Tucson,2008.0,2.0 N 4wd Mt Cvvt,negro,Nafta,Manual,2.0,155000,8900.0,U$S,particular,1,0
Hyundai,Tucson,2007.0,2.0 4x4 Crdi At,plata,Diésel,Automática,2.0,254000,9500.0,U$S,concesionaria,1,0
Hyundai,Tucson,2016.0,2.0 Gls Premium 6at 4wd,gris,Nafta,Automática,2.0,128000,22870.81,U$S,concesionaria,1,0
Hyundai,Tucson,2021.0,2.0 CRDI 4X4 PREMIUM,blanco,Diésel,Automática secuencial,2.0,101500,36172.25,U$S,concesionaria,1,0
Hyundai,Tucson,2017.0,2.0 Premium,gris,Nafta,Automática,2.0,67000,24800.0,U$S,particular,1,0
Hyundai,Tucson,2017.0,2.0 C/techo,gris,Nafta,Automática,2.0,107000,21531.1,U$S,concesionaria,1,0
Hyundai,Tucson,2011.0,2.0 Gl 5mt 2wd,negro,Nafta,Manual,2.0,129000,12500.0,U$S,concesionaria,1,0
Hyundai,Tucson,2018.0,2.0 C/techo,rojo,Nafta,Automática,2.0,85000,27272.73,U$S,concesionaria,1,0
Hyundai,Tucson,2010.0,2.0 Crdi 4wd Mt,negro,Diésel,Manual,2.0,184000,8900.0,U$S,concesionaria,1,0
Hyundai,Tucson,2008.0,2.0 Crdi 2wd 4at,gris,Diésel,Automática,2.0,220000,8421.05,U$S,concesionaria,1,0
Hyundai,Tucson,2014.0,2.0 Gl 6at 2wd,negro,Nafta,Automática,2.0,190000,17703.35,U$S,concesionaria,1,0
Hyundai,Tucson,2013.0,2.0 Gl 6at 2wd,gris,Nafta,Automática,2.0,70000,14258.37,U$S,concesionaria,1,0
Hyundai,Tucson,2019.0,2.0 C/techo,negro,Nafta,Automática,2.0,83200,29186.6,U$S,concesionaria,1,0
Hyundai,Tucson,2013.0,2.0 Gl 6at 2wd,plata,Nafta,Automática,2.0,162000,12800.0,U$S,concesionaria,1,0
Hyundai,Tucson,2009.0,2.0 Crdi 2wd 4at,gris,Diésel,Automática,2.0,320000,7300.0,U$S,particular,1,0
Hyundai,Tucson,2019.0,2.0 C/techo,blanco,Nafta,Automática,2.0,87000,29186.6,U$S,concesionaria,1,0
Hyundai,Tucson,2012.0,2.0 Gl 5mt 2wd,plata,Nafta,Manual,2.0,110000,13000.0,U$S,concesionaria,1,0
Hyundai,Tucson,2012.0,2.0 Gl 6at 2wd,gris,Nafta,Automática,2.0,104000,13900.0,U$S,concesionaria,1,0
Hyundai,Tucson,2018.0,2wd At,azul,Nafta,Automática,2.0,70000,10526.32,U$S,concesionaria,1,0
Hyundai,Tucson,2008.0,2.0 Crdi 4wd Mt,negro,Diésel,Manual,2.0,310000,7000.0,U$S,particular,1,0
Hyundai,Tucson,2017.0,Automatico,plata,Nafta,Automática,2.0,95500,22500.0,U$S,concesionaria,1,0
Hyundai,Tucson,2008.0,2.0 Crdi 4wd Mt,gris,Diésel,Manual,2.0,218000,8602.87,U$S,concesionaria,1,0
Hyundai,Tucson,2013.0,2.0 DOHC,blanco,Nafta,Manual,2.0,126051,13301.44,U$S,concesionaria,1,0
Hyundai,Tucson,2018.0,2.0 16v,gris,Nafta,Manual,2.0,38000,25900.0,U$S,particular,1,0
Hyundai,Tucson,2010.0,2.0 Gl 5mt 2wd,negro,Nafta,Manual,2.0,185000,10047.85,U$S,concesionaria,1,0
Hyundai,Tucson,2013.0,2.0 Gl 6at 2wd,plata,Nafta,Automática,2.0,144000,15789.47,U$S,concesionaria,1,0
Hyundai,Tucson,2011.0,2.0 Gl 5mt 2wd,blanco,Nafta,Manual,2.0,144800,11387.56,U$S,concesionaria,1,0
Hyundai,Tucson,2014.0,2.0 Gls 154cv 6mt 4wd,negro,Nafta,Manual,2.0,95000,20574.16,U$S,concesionaria,1,0
Hyundai,Tucson,2011.0,2.0 Gl 5mt 2wd,gris,Nafta,Manual,2.0,142000,13397.13,U$S,concesionaria,1,0
Hyundai,Tucson,2011.0,2.0 Gl 5mt 2wd,gris,Nafta,Manual,2.0,136300,11900.0,U$S,concesionaria,1,0
Hyundai,Tucson,2008.0,2.0 Crdi 4wd 4at,negro,Diésel,Automática,2.0,220000,8200.0,U$S,concesionaria,1,0
Hyundai,Tucson,2023.0,2wd Techo Panorámico,gris,Nafta,Automática secuencial,2.0,0,46500.0,U$S,concesionaria,1,0
Hyundai,Tucson,2010.0,2.0 Gls 5mt 4wd,plata,Nafta,Manual,2.0,175000,9952.15,U$S,concesionaria,1,0
Hyundai,Tucson,2018.0,2WD 2.0,gris,Nafta,Automática,2.0,67000,24000.0,U$S,particular,1,0
Hyundai,Tucson,2013.0,2.0 Gls 5mt 4wd,gris,Nafta,Manual,2.0,55000,15789.47,U$S,concesionaria,1,0
Hyundai,Tucson,2018.0,2.0 16v,gris,Nafta,Manual,2.0,117000,22009.57,U$S,concesionaria,1,0
Hyundai,Tucson,2008.0,2.0 N 2wd Mt,verde,Nafta,Manual,2.0,216000,8421.05,U$S,concesionaria,1,0
Hyundai,Tucson,2006.0,2.0 4x4 Crdi,dorado,Diésel,Manual,2.0,250000,9090.91,U$S,concesionaria,1,0
Hyundai,Tucson,2015.0,2.0 Gl 5mt 2wd,plata,Nafta,Manual,2.0,90000,17224.88,U$S,concesionaria,1,0
Hyundai,Tucson,2017.0,2.0 Premium,blanco,Nafta,Automática,2.0,72000,26698.56,U$S,tienda,1,0
Hyundai,Tucson,2009.0,2.0 N 2wd Mt,dorado,Nafta,Manual,2.0,200000,9569.38,U$S,concesionaria,1,0
Hyundai,Tucson,2019.0,1.6 4X4 FULL PREMIUM AT L17,negro,Nafta,Automática,1.6,68097,33090.91,U$S,concesionaria,1,0
Hyundai,Tucson,2019.0,2.0 C/techo,blanco,Nafta,Automática,2.0,95000,34900.0,U$S,particular,1,0
Hyundai,Tucson,2017.0,2.0 16v,blanco,Nafta,Manual,2.0,75000,23000.0,U$S,particular,1,0
Hyundai,Tucson,2018.0,2.0 Premium,blanco,Nafta,Automática,2.0,79500,26500.0,U$S,particular,1,0
Hyundai,Tucson,2017.0,2.0 Premium,blanco,Nafta,Automática,2.0,125000,22900.0,U$S,particular,1,0
Hyundai,Tucson,2010.0,2.0 Crdi 4wd Mt,negro,Diésel,Manual,2.0,144282,9808.61,U$S,particular,1,0
Hyundai,Tucson,2008.0,2.0 Crdi 4wd 4at 6abg,dorado,Diésel,Automática,2.0,192000,9300.0,U$S,particular,1,0
Hyundai,Tucson,2008.0,2.0 N 2wd Mt,gris,Nafta,Manual,2.0,125487,9500.0,U$S,particular,1,0
Hyundai,Tucson,2008.0,2.0 Crdi 4wd Mt,negro,Diésel,Manual,2.0,280000,8800.0,U$S,particular,1,0
Hyundai,Tucson,2010.0,2.0 Gl 5mt 2wd,negro,Nafta,Manual,2.0,139000,11483.25,U$S,particular,1,0
Hyundai,Tucson,2018.0,2.0 C/techo,gris,Diésel,Automática,2.0,93000,26500.0,U$S,particular,1,0
Hyundai,Tucson,2010.0,2.0 Gl 5mt 2wd,negro,Nafta,Manual,2.0,145000,10500.0,U$S,particular,1,0
Hyundai,Tucson,2006.0,2.7 4x4 V6 At,plata,Nafta,Automática,2.7,239000,8500.0,U$S,particular,2,0
Hyundai,Tucson,2018.0,2.0 16v,plata,Nafta,Manual,2.0,60000,23000.0,U$S,particular,1,0
Hyundai,Tucson,2008.0,2.0 N 4wd Mt Cvvt,gris,Nafta,Manual,2.0,185000,9000.0,U$S,particular,1,0
Hyundai,Tucson,2017.0,2.0 16v,blanco,Nafta,Manual,2.0,84000,26000.0,U$S,particular,1,0
Hyundai,Tucson,2009.0,2.0 Crdi 4wd 4at,negro,Diésel,Automática,2.0,196400,7464.11,U$S,particular,1,0
Hyundai,Tucson,2008.0,2.7 N V6 4wd At 6abg,gris,Nafta,Automática,2.7,221377,8181.82,U$S,particular,2,0
Hyundai,Tucson,2013.0,2.0 Gl 6at 2wd,gris,Nafta,Automática,2.0,45000,19400.0,U$S,particular,1,0
Hyundai,Tucson,2017.0,2.0 16v,gris,Nafta,Manual,2.0,137000,18999.0,U$S,particular,1,0
Hyundai,Tucson,2009.0,2.0 Crdi 4wd 4at,verde,Diésel,Automática,2.0,245000,7500.0,U$S,particular,1,0
Hyundai,Tucson,2018.0,2.0 16v,azul,Nafta,Manual,2.0,133750,24000.0,U$S,particular,1,0
Hyundai,Tucson,2006.0,2.0 4x4 Crdi,plata,Diésel,Manual,2.0,200000,6800.0,U$S,particular,1,0
Hyundai,Tucson,2011.0,2.0 Gls 6at 4wd,gris,Nafta,Automática,2.0,140000,11483.25,U$S,particular,1,0
Hyundai,Tucson,2005.0,2.0 4x4 Crdi,negro,Diésel,Manual,2.0,111111,8300.0,U$S,particular,1,0
Hyundai,Tucson,2010.0,2.0 Crdi 4wd Mt,gris,Diésel,Manual,2.0,260000,9090.91,U$S,particular,1,0
Hyundai,Tucson,2007.0,2.7 4x4 V6 At,dorado,Nafta,Automática,2.7,173000,5900.0,U$S,particular,2,0
Hyundai,Tucson,2009.0,2.0 N 4wd Mt Cvvt,negro,Nafta,Manual,2.0,285000,8000.0,U$S,particular,1,0
Hyundai,Tucson,2008.0,2.0 Crdi 2wd 4at,gris,Diésel,Automática,2.0,410000,3500.0,U$S,particular,1,0
Lexus,UX,2021.0,UX250H,gris,Nafta,Automática,2.5,35407,45900.0,U$S,concesionaria,1,0
Lexus,UX,2021.0,250H,gris,Nafta,Automática,2.5,35407,45900.0,U$S,concesionaria,1,0
Lexus,UX,2021.0,250h Luxury,blanco,Nafta,Automática,2.5,51000,42900.0,U$S,concesionaria,1,0
Lexus,UX,2023.0,250h Luxury,gris,Nafta,Automática,2.5,15000,55900.0,U$S,concesionaria,1,0
Lexus,UX,2021.0,250h Luxury,plata,Nafta,Automática,2.5,49000,42900.0,U$S,particular,1,0
Lexus,UX,2022.0,250h Luxury,gris,Híbrido/Nafta,Automática,2.5,18765,54000.0,U$S,tienda,1,0
Lexus,UX,2021.0,250h Luxury,blanco,Nafta,Automática,2.5,50000,40000.0,U$S,particular,1,0
Lexus,UX,2021.0,250h Luxury,plata,Híbrido,Automática,2.5,16000,49000.0,U$S,particular,1,0
Hyundai,Veracruz,2009.0,3.0 Gls Premium 7as Crdi V6 At,negro,Diésel,Automática,3.0,298200,14800.0,U$S,concesionaria,2,0
Hyundai,Veracruz,2009.0,3.8 Gls Premium 7as L V6 At,negro,Nafta,Automática,3.8,147000,13500.0,U$S,concesionaria,2,0
Suzuki,Vitara,2018.0,1.6 Gl Plus Allgrip 120cv,celeste,Nafta,Automática,1.6,90000,18085.17,U$S,concesionaria,1,0
Suzuki,Vitara,1995.0,1.6 Jx Sidekick,rojo,Nafta,Manual,1.6,111111,7900.0,U$S,concesionaria,1,0
Suzuki,Vitara,1994.0,1.6 Jlx Sidekick,blanco,Nafta,Manual,1.6,120000,9900.0,U$S,tienda,1,0
Suzuki,Vitara,1995.0,1.6 Jlx Sidekick 4X4,blanco,Nafta,Manual,1.6,220000,6500.0,U$S,particular,1,0
Suzuki,Vitara,1996.0,1.6 Jlx Sidekick,verde,Nafta,Manual,1.6,177449,9000.0,U$S,concesionaria,1,0
Suzuki,Vitara,1997.0,1.6 Jlx Sidekick,verde,Nafta,Manual,1.6,170000,9500.0,U$S,concesionaria,1,0
Suzuki,Vitara,1994.0,1.6 Jlx Sidekick,blanco,Nafta,Manual,1.6,120000,9900.0,U$S,tienda,1,0
Suzuki,Vitara,1995.0,1.6 Jlx Sidekick,verde,Nafta,Manual,1.6,135000,8500.0,U$S,concesionaria,1,0
Suzuki,Vitara,1993.0,1.6 Jlx T/lonasidekick,azul,Nafta,Manual,1.6,111222,7655.5,U$S,concesionaria,1,0
Suzuki,Vitara,1997.0,2.0 Jlx D Aa,blanco,Diésel,Manual,2.0,180000,15000.0,U$S,particular,1,0
Suzuki,Vitara,1996.0,1.6 Jlx T/lonasidekick,blanco,Nafta,Manual,1.6,160300,13205.74,U$S,concesionaria,1,0
Suzuki,Vitara,1993.0,1.6 Jlx Sidekick,blanco,Nafta,Manual,1.6,230000,7950.0,U$S,concesionaria,1,0
Suzuki,Vitara,1995.0,1.6 Jlx Sidekick,rojo,Nafta,Manual,1.6,190000,7000.0,U$S,concesionaria,1,0
Suzuki,Vitara,2018.0,1.6 Glx Allgrip 120cv,dorado,Nafta,Manual,1.6,62000,20574.16,U$S,concesionaria,1,0
Suzuki,Vitara,1998.0,1.6 Jlx Sidekick,rojo,Nafta,Manual,1.6,101000,9000.0,U$S,concesionaria,1,0
Suzuki,Vitara,2018.0,GLX SR 1.6L 4X4  A/T,gris,Nafta,Automática,1.6,86000,21500.0,U$S,concesionaria,1,0
Suzuki,Vitara,1998.0,1.6 Jlx Sidekick,rojo,Nafta,Manual,1.6,86500,16800.0,U$S,particular,1,0
Suzuki,Vitara,1994.0,1.6 Jlx Sidekick,blanco,Nafta,Manual,1.6,284500,6900.0,U$S,particular,1,0
Suzuki,Vitara,1995.0,1.6 Jlx Sidekick,rojo,Nafta,Manual,1.6,288000,7500.0,U$S,particular,1,0
Suzuki,Vitara,1994.0,1.6 Jlx T/lonasidekick,blanco,Nafta,Manual,1.6,246000,11000.0,U$S,particular,1,0
Suzuki,Vitara,1998.0,1.6 Jlx Sidekick,azul,Nafta,Manual,1.6,344000,9000.0,U$S,particular,1,0
Suzuki,Vitara,1993.0,1.6 Jlx T/lonasidekick,blanco,Nafta,Manual,1.6,58000,15500.0,U$S,particular,1,0
Suzuki,Vitara,1995.0,1.6 Jlx Sidekick,negro,Nafta,Manual,1.6,261484,13000.0,U$S,particular,1,0
Suzuki,Vitara,1991.0,1.6 Jlx T/lonasidekick,dorado,Nafta,Manual,1.6,96000,12000.0,U$S,particular,1,0
Suzuki,Vitara,1997.0,1.9 Jx D,azul,Diésel,Manual,1.9,200000,9000.0,U$S,particular,1,0
Suzuki,Vitara,1994.0,1.6 Jlx Sidekick,gris,Nafta,Manual,1.6,300000,5500.0,U$S,particular,1,0
Jeep,Wrangler,2009.0,3.8 Sport Unlimited 199cv Mtx,plata,Nafta,Manual,3.8,109000,38900.0,U$S,tienda,1,0
Jeep,Wrangler,2008.0,3.6 Unlimited 284hp Atx,negro,Nafta,Automática,3.6,98700,28708.13,U$S,tienda,1,0
Jeep,Wrangler,2008.0,3.8 Sport Mtx Unlimited,negro,Nafta,Manual,3.8,98685,28708.13,U$S,tienda,1,0
Jeep,Wrangler,2012.0,3.6 Sport 284hp Mtx,gris,Nafta,Manual,3.6,72000,52000.0,U$S,concesionaria,1,0
Jeep,Wrangler,2018.0,3.6 Rubicon 284hp Atx,gris,Nafta,Automática,3.6,65000,63000.0,U$S,concesionaria,1,0
Jeep,Wrangler,2024.0,3.6 Rubicon 284hp Atx,gris,Nafta,Automática,3.6,0,129999.0,U$S,concesionaria,1,0
Jeep,Wrangler,2011.0,Sport Mtx Unlimited,plata,Nafta,Manual,3.8,136000,34900.0,U$S,concesionaria,1,0
Jeep,Wrangler,2011.0,3.8 Sport Atx Unlimited,negro,Nafta,Automática,3.8,99077,35500.0,U$S,concesionaria,1,0
Jeep,Wrangler,2010.0,3.8 Sport Unlimited 199cv Atx,negro,Nafta,Automática,3.8,19500,67500.0,U$S,concesionaria,1,0
Jeep,Wrangler,2012.0,3.6 Unlimited 284hp Mtx,negro,Nafta,Manual,3.6,159000,39990.0,U$S,particular,1,0
Jeep,Wrangler,2020.0,3.6 Rubicon 284hp Atx,gris,Nafta,Automática,3.6,12900,108000.0,U$S,concesionaria,1,0
Jeep,Wrangler,2019.0,3.6 Rubicon 284hp Atx,gris,Nafta,Automática,3.6,0,130000.0,U$S,tienda,1,0
Jeep,Wrangler,2014.0,3.6 Unlimited 284hp Mtx,rojo,Nafta,Manual,3.6,110000,50000.0,U$S,particular,1,0
Jeep,Wrangler,2011.0,3.8 Sport Unlimited 199cv Mtx,amarillo,Nafta,Manual,3.8,80000,39500.0,U$S,particular,1,0
Jeep,Wrangler,2011.0,3.8 Sport Unlimited 199cv Mtx,negro,Nafta,Manual,3.8,85000,43700.0,U$S,particular,1,0
Jeep,Wrangler,2020.0,3.6 Rubicon 284hp Atx,violeta,Nafta,Automática,3.6,30000,78000.0,U$S,particular,1,0
Jeep,Wrangler,2013.0,3.6 Sport 284hp Mtx,plata,Nafta,Manual,3.6,73000,47000.0,U$S,particular,1,0
Jeep,Wrangler,2012.0,3.6 Sport 284hp Mtx,negro,Nafta,Manual,3.6,48000,42000.0,U$S,particular,1,0
Jeep,Wrangler,2014.0,3.6 Rubicon 284hp Atx,amarillo,Nafta,Automática,3.6,79000,49000.0,U$S,particular,1,0
Jeep,Wrangler,2013.0,3.6 Sport 284hp Mtx,negro,Nafta,Manual,3.6,50000,45000.0,U$S,particular,1,0
Jeep,Wrangler,2011.0,3.8 Sport 199cv Mtx 2011,rojo,Nafta,Manual,3.8,122500,37500.0,U$S,particular,1,0
Jeep,Wrangler,2020.0,3.6 Sport 284hp Mtx,amarillo,Nafta,Manual,3.6,23000,48000.0,U$S,particular,1,0
Jeep,Wrangler,2013.0,3.6 Rubicon 284hp Atx,blanco,Nafta,Automática,3.6,70000,120000.0,U$S,concesionaria,1,0
Jeep,Wrangler,2021.0,3.6 Rubicon 284hp Atx,gris,Nafta,Automática,3.6,24000,105000.0,U$S,concesionaria,1,0
Jeep,Wrangler,2013.0,3.6 Unlimited 284hp Atx,gris,Nafta,Automática,3.6,91000,41500.0,U$S,concesionaria,1,0
Jeep,Wrangler,2016.0,3.6 Unlimited 284hp Mtx,plata,Nafta,Manual,3.6,80600,49800.0,U$S,concesionaria,1,0
Jeep,Wrangler,2010.0,3.8 Sport Mtx,negro,Nafta,Manual,3.8,78000,38000.0,U$S,concesionaria,1,0
Jeep,Wrangler,2018.0,3.6 Rubicon 284hp Atx,plata,Nafta,Automática,3.6,77000,62800.0,U$S,concesionaria,1,0
Jeep,Wrangler,2011.0,3.8 Sport Atx Unlimited,negro,Nafta,Automática,3.8,140000,32500.0,U$S,concesionaria,1,0
Jeep,Wrangler,2020.0,3.6 Rubicon 284hp Atx,gris,Nafta,Automática,3.6,12900,108000.0,U$S,concesionaria,1,0
Jeep,Wrangler,2010.0,3.8 Sport Mtx Unlimited,negro,Nafta,Manual,3.8,112000,33492.82,U$S,tienda,1,0
Jeep,Wrangler,2013.0,3.6 Rubicon 284hp Atx,negro,Nafta,Automática,3.6,59000,59000.0,U$S,concesionaria,1,0
Jeep,Wrangler,2009.0,3.8 Sport Unlimited 199cv Atx,gris,Nafta,Automática,3.8,90000,38500.0,U$S,concesionaria,1,0
