Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Kilómetros,Título,Precio,Moneda,Tipo de vendedor
Toyota,Land Cruiser,2012.0,4.0 Prado Txl At,,Diésel,5.0,Automática,4.0,187000 km,Toyota Land Cruiser 4.0 Prado Txl At,33492.82,U$S,concesionaria
Toyota,Land Cruiser,2006.0,vx 100,,Diésel,5.0,Manual,4.2,360000 km,Toyota Land Cruiser vx 100,28000.0,U$S,particular
Toyota,Land Cruiser,2016.0,4.0 Prado Txl At,Blanco,Nafta,5.0,Automática,4.0,103000 km,Toyota Land Cruiser 4.0 Prado Txl At,49900.0,U$S,concesionaria
Toyota,Land Cruiser,2012.0,4.0 Prado Txl At,Gris,Nafta,5.0,Automática,4.0,130000 km,Toyota Land Cruiser 4.0 Prado Txl At,38500.0,U$S,particular
Toyota,Land Cruiser,2004.0,VX 3.0,Dorado,Diésel,5.0,Automática,3.0,558000 km,Toyota Land Cruiser Vx 3.0,26899.0,U$S,concesionaria
Toyota,Land Cruiser,2009.0,3.0 Prado At,Gris,Diésel,5.0,Automática,3.0,170000 km,Toyota Land Cruiser 3.0 Prado At,22900.0,U$S,concesionaria
Toyota,Land Cruiser,2013.0,4.0 Prado Vx At,Blanco,Diésel,5.0,Automática,4.0,200000 km,Toyota Land Cruiser 4.0 Prado Vx At,28229.67,U$S,concesionaria
Toyota,Land Cruiser,2019.0,4.0 Prado Vx At,Blanco,Nafta,5.0,Automática,4.0,23000 km,Toyota Land Cruiser 4.0 Prado Vx At,80000.0,U$S,concesionaria
Toyota,Land Cruiser,1987.0,4.0 V6,Naranja,Nafta,5.0,Manual,4.0,200000 km,Toyota Land Cruiser 4.0 V6,30500.0,U$S,concesionaria
Toyota,Land Cruiser,2008.0,3.0 Prado Mt,Gris,Diésel,5.0,Manual,3.0,288000 km,Toyota Land Cruiser 3.0 Prado Mt,21000.0,U$S,concesionaria
Toyota,Land Cruiser,2005.0,3.0 Prado,Plateado,Diésel,5.0,Manual,3.0,244000 km,Toyota Land Cruiser 3.0 Prado,18500.0,U$S,concesionaria
Toyota,Land Cruiser,2014.0,4.0 Prado Vx At,Blanco,Diésel,5.0,Automática,4.0,128000 km,Toyota Land Cruiser 4.0 Prado Vx At,45000.0,U$S,concesionaria
Toyota,Land Cruiser,1993.0,4.2 Dl,Verde,Diésel,5.0,Manual,4.2,300000 km,Toyota Land Cruiser 4.2 Dl,41900.0,U$S,concesionaria
Toyota,Land Cruiser,2010.0,PRADO VX A/T,Dorado,Nafta,5.0,Automática,4.0,187000 km,Toyota Land Cruiser PRADO VX A/T,26000.0,U$S,concesionaria
Toyota,Land Cruiser,2012.0,4.0 Prado Txl At,Blanco,Nafta,5.0,Automática,4.0,280000 km,Toyota Land Cruiser 4.0 Prado Txl At,35500.0,U$S,concesionaria
Toyota,Land Cruiser,2018.0,4.5 Td 200 Vx 265cv At W/floormat,Blanco,Nafta,5.0,Automática,4.5,105900 km,Toyota Land Cruiser 4.5 Td 200 Vx 265cv At W/floormat,130000.0,U$S,concesionaria
Toyota,Land Cruiser,2005.0,PRADO VX,,Diésel,4.0,Automática,3.0,375800 km,Toyota Land Cruiser PRADO VX,24500.0,U$S,concesionaria
Toyota,Land Cruiser,2008.0,3.0 Prado At,,Diésel,5.0,Automática,3.0,350000 km,Toyota Land Cruiser 3.0 Prado At,25500.0,U$S,particular
Toyota,Land Cruiser,2004.0,3.0 Prado At,,Diésel,5.0,Automática,3.0,325000 km,Toyota Land Cruiser 3.0 Prado At,22500.0,U$S,particular
Toyota,Land Cruiser,2007.0,3.0 Prado,Gris,Diésel,5.0,Manual,3.0,407000 km,Toyota Land Cruiser 3.0 Prado,15999.0,U$S,concesionaria
Toyota,Land Cruiser,2014.0,4.5 200 Vx 265cv At W/floormat,,Diésel,5.0,Automática,4.5,171000 km,Toyota Land Cruiser 4.5 200 Vx 265cv At W/floormat,67000.0,U$S,particular
Toyota,Land Cruiser,2013.0,4.0 Prado Txl At,,Nafta,5.0,Automática,4.0,139000 km,Toyota Land Cruiser 4.0 Prado Txl At,35000.0,U$S,concesionaria
Toyota,Land Cruiser,2004.0,3.0 Prado At,,Diésel,5.0,Automática,3.0,155583 km,Toyota Land Cruiser 3.0 Prado At,26500.0,U$S,particular
Toyota,Land Cruiser,2012.0,4.0 Prado Txl At,Plateado,Nafta,5.0,Automática,4.0,175000 km,Toyota Land Cruiser 4.0 Prado Txl At,30000.0,U$S,concesionaria
Toyota,Land Cruiser,2013.0,4.0 Prado Txl At,Gris,Diésel,5.0,Automática,4.0,220000 km,Toyota Land Cruiser 4.0 Prado Txl At,34500.0,U$S,concesionaria
Toyota,Land Cruiser,2011.0,4.0 Prado Vx At,Negro,Diésel,5.0,Automática,4.0,230000 km,Toyota Land Cruiser 4.0 Prado Vx At,26500.0,U$S,concesionaria
Toyota,Land Cruiser,2010.0,4.0 Prado Vx At,Dorado,Diésel,5.0,Automática,4.0,178000 km,Toyota Land Cruiser 4.0 Prado Vx At,30000.0,U$S,concesionaria
Toyota,Land Cruiser,2005.0,3.0 Prado,,Diésel,5.0,Manual,3.0,226000 km,Toyota Land Cruiser 3.0 Prado,26000.0,U$S,concesionaria
Toyota,Land Cruiser,2001.0,Prado 2.8 4x4 AT,Blanco,Diésel,5.0,Automática,2.8,347000 km,Toyota Land Cruiser Prado,24000.0,U$S,concesionaria
Toyota,Land Cruiser,2013.0,4.0 Prado Vx At,Gris,Diésel,5.0,Automática,4.0,172000 km,Toyota Land Cruiser 4.0 Prado Vx At,38000.0,U$S,concesionaria
Toyota,Land Cruiser,2013.0,4.0 Prado Txl At,,Diésel,5.0,Automática,4.0,160000 km,Toyota Land Cruiser 4.0 Prado Txl At,31900.0,U$S,particular
Toyota,Land Cruiser,1998.0,4.2 Dl,Gris,Diésel,5.0,Manual,4.2,360000 km,Toyota Land Cruiser 4.2 Dl,36000.0,U$S,particular
Toyota,Land Cruiser,2008.0,3.0 Prado At,,Diésel,5.0,Automática,3.0,175000 km,Toyota Land Cruiser 3.0 Prado At,21900.0,U$S,particular
Toyota,Land Cruiser,2010.0,4.0 Prado Vx At,,Diésel,5.0,Automática,4.0,265000 km,Toyota Land Cruiser 4.0 Prado Vx At,28000.0,U$S,particular
Toyota,Land Cruiser,2011.0,4.0 Prado Txl At,,Diésel,5.0,Automática,4.0,211000 km,Toyota Land Cruiser 4.0 Prado Txl At,31500.0,U$S,particular
Toyota,Land Cruiser,2012.0,4.0 Prado Vx At,,Diésel,5.0,Automática,4.0,145000 km,Toyota Land Cruiser 4.0 Prado Vx At,39500.0,U$S,particular
Toyota,Land Cruiser,2009.0,3.0 Prado Mt,Negro,Diésel,5.0,Manual,3.0,295000 km,Toyota Land Cruiser 3.0 Prado Mt,21052.63,U$S,particular
Toyota,Land Cruiser,2004.0,3.0 Prado,Dorado,Diésel,5.0,Manual,3.0,191000 km,Toyota Land Cruiser 3.0 Prado,23000.0,U$S,particular
Toyota,Land Cruiser,2016.0,4.0 Prado Txl At,Plateado,Nafta,5.0,Automática,4.0,86400 km,Toyota Land Cruiser 4.0 Prado Txl At,45500.0,U$S,particular
Toyota,Land Cruiser,2012.0,4.0 Prado Vx At,,Diésel,5.0,Automática,4.0,267000 km,Toyota Land Cruiser 4.0 Prado Vx At,38000.0,U$S,particular
Toyota,Land Cruiser,2021.0,4.0 Prado Vx At,Gris,Diésel,5.0,Automática,4.0,31300 km,Toyota Land Cruiser 4.0 Prado Vx At,155000.0,U$S,particular
Toyota,Land Cruiser,2012.0,4.0 Prado Vx At,,Diésel,5.0,Automática,4.0,135000 km,Toyota Land Cruiser 4.0 Prado Vx At,39000.0,U$S,particular
Toyota,Land Cruiser,2006.0,3.0 Prado At,Gris,Diésel,5.0,Automática,3.0,205000 km,Toyota Land Cruiser 3.0 Prado At,24000.0,U$S,particular
Toyota,Land Cruiser,2015.0,4.5 200 Vx 265cv At W/floormat,Plateado,Diésel,5.0,Automática,4.5,56000 km,Toyota Land Cruiser 4.5 200 Vx 265cv At W/floormat,100000.0,U$S,particular
Toyota,Land Cruiser,2013.0,4.0 Prado Txl At,,Diésel,5.0,Automática,4.0,77000 km,Toyota Land Cruiser 4.0 Prado Txl At,45000.0,U$S,particular
Toyota,Land Cruiser,2023.0,4.0 Prado Vx At,Blanco,Nafta,5.0,Automática,4.0,9000 km,Toyota Land Cruiser 4.0 Prado Vx At,120000.0,U$S,particular
Toyota,Land Cruiser,2014.0,4.0 Prado Txl At,,Diésel,5.0,Automática,4.0,191500 km,Toyota Land Cruiser 4.0 Prado Txl At,33000.0,U$S,particular
Toyota,Land Cruiser,2012.0,4.0 Prado Txl At,,Diésel,5.0,Automática,4.0,176000 km,Toyota Land Cruiser 4.0 Prado Txl At,32000.0,U$S,particular
Toyota,Land Cruiser,2008.0,4.5 200 V8 D4-d 235cv At,Plateado,Diésel,5.0,Automática,4.5,224000 km,Toyota Land Cruiser 4.5 200 V8 D4-d 235cv At,49000.0,U$S,particular
Toyota,Land Cruiser,2012.0,4.0 Prado Txl At,,Diésel,5.0,Automática,4.0,118000 km,Toyota Land Cruiser 4.0 Prado Txl At,29500.0,U$S,particular
Toyota,Land Cruiser,2004.0,3.0 Prado At,Negro,Diésel,5.0,Automática,3.0,285000 km,Toyota Land Cruiser 3.0 Prado At,20000.0,U$S,particular
Toyota,Land Cruiser,2011.0,4.0 Prado Vx At,,Diésel,5.0,Automática,4.0,226300 km,Toyota Land Cruiser 4.0 Prado Vx At,31400.0,U$S,particular
Toyota,Land Cruiser,2004.0,3.0 Prado,Negro,Diésel,5.0,Manual,3.0,300000 km,Toyota Land Cruiser 3.0 Prado,22000.0,U$S,particular
Toyota,Land Cruiser,2011.0,4.5 200 V8 D4-d 235cv At,,Diésel,5.0,Automática,4.5,570000 km,Toyota Land Cruiser 4.5 200 V8 D4-d 235cv At,27000.0,U$S,particular
Toyota,Land Cruiser,2012.0,4.5 200 Vx 265cv At W/floormat,Blanco,Diésel,5.0,Automática,4.5,295000 km,Toyota Land Cruiser 4.5 200 Vx 265cv At W/floormat,55000.0,U$S,particular
Toyota,Land Cruiser,2011.0,4.0 Prado Vx At,Gris,Diésel,5.0,Automática,4.0,280000 km,Toyota Land Cruiser 4.0 Prado Vx At,26000.0,U$S,particular
Lexus,LX,2020.0,LX 570 Luxury,Gris,Nafta,5.0,Automática secuencial,V8,29500 km,"Lexus Lx 570 Año 2020, Unica !!!",159000.0,U$S,concesionaria
Porsche,Macan,2018.0,3.0 S 340cv Automática,Gris,Nafta,5.0,Automática,3.0,70000 km,Porsche Macan 3.0 S 340cv Automática,135000.0,U$S,particular
Porsche,Macan,2017.0,2.0 252cv,Rojo,Nafta,5.0,Manual,2.0,52000 km,Porsche Macan 2.0 252cv,96000.0,U$S,tienda
Porsche,Macan,2015.0,3.0 S 340cv,Gris,Nafta,5.0,Manual,3.0,42000 km,Porsche Macan 3.0 S 340cv,109000.0,U$S,tienda
Porsche,Macan,2017.0,3.0 S 340cv,Blanco,Nafta,5.0,Manual,3.0,12000 km,Porsche Macan 3.0 S 340cv,127000.0,U$S,tienda
Porsche,Macan,2017.0,3.6 Turbo 400cv,Gris,Nafta,2.0,Manual,3.6,28000 km,Porsche Macan 3.6 Turbo 400cv,157000.0,U$S,tienda
Porsche,Macan,2017.0,3.6 Turbo 400cv,Negro,Nafta,2.0,Manual,3.6,59000 km,Porsche Macan 3.6 Turbo 400cv,145000.0,U$S,particular
Porsche,Macan,2017.0,3.0 Gts 360cv,Blanco,Nafta,5.0,Automática,3.0,56000 km,Porsche Macan 3.0 Gts 360cv,151000.0,U$S,particular
Porsche,Macan,2017.0,2.0 252cv,Blanco,Nafta,5.0,Manual,2.0,42255 km,Porsche Macan 2.0 252cv,105000.0,U$S,concesionaria
Porsche,Macan,2024.0,3.0 440HP,Azul,Nafta,5.0,Automática,3.0 440hp,0 km,Porsche Macan 3.0 440HP,287000.0,U$S,tienda
Porsche,Macan,2017.0,2.0 252cv,,Nafta,5.0,Manual,2.0,110000 km,Porsche Macan 2.0 252cv,96000.0,U$S,particular
Porsche,Macan,2024.0,2.0 265HP,Blanco,Nafta,5.0,Automática,2.0 265HP,0 km,Porsche Macan 2.0 265HP,156000.0,U$S,tienda
Porsche,Macan,2024.0,Turbo Electric,Blanco,Eléctrico,5.0,Automática,Eléctrico,0 km,Porsche Macan Turbo Electric (g4) - Porsche Argentina,295000.0,U$S,tienda
Porsche,Macan,2024.0,Electric,Negro,Eléctrico,5.0,Automática,Eléctrico,0 km,Porsche Macan Electric (g4) - 0km 2024 - Porsche Argentina,217500.0,U$S,tienda
Porsche,Macan,2016.0,2.0 252cv,Negro,Nafta,5.0,Manual,2.0,80000 km,Porsche Macan 2.0 252cv,96500.0,U$S,concesionaria
Porsche,Macan,2016.0,3.0 S 245cv Automática,Gris oscuro,Nafta,5.0,Automática,,115479 km,Porsche Macan 3.0 S 245cv Automática,116000.0,U$S,concesionaria
Porsche,Macan,2016.0,2.0 252cv,Negro,Nafta,5.0,Manual,2.0,80000 km,Porsche Macan 2.0 252cv,96500.0,U$S,concesionaria
Porsche,Macan,2017.0,2.0 252cv,Gris,Nafta,5.0,Manual,2.0,87000 km,Porsche Macan 2.0 252cv,79900.0,U$S,tienda
Porsche,Macan,2016.0,3.0 S 340cv,,Nafta,5.0,Manual,3.0,76000 km,Porsche Macan 3.0 S 340cv,103000.0,U$S,concesionaria
Porsche,Macan,2016.0,3.6 Turbo 400cv,,Nafta,2.0,Manual,3.6,59000 km,Porsche Macan 3.6 Turbo 400cv,140000.0,U$S,concesionaria
Porsche,Macan,2017.0,3.0 S 340cv,,Nafta,5.0,Manual,3.0,87000 km,Porsche Macan 3.0 S 340cv,105000.0,U$S,concesionaria
Porsche,Macan,2017.0,3.0 S 340cv,,Nafta,5.0,Manual,3.0,59000 km,Porsche Macan 3.0 S 340cv,120000.0,U$S,concesionaria
Porsche,Macan,2017.0,2.0 252cv,,Nafta,5.0,Manual,2.0,42000 km,Porsche Macan 2.0 252cv,90000.0,U$S,concesionaria
Porsche,Macan,2020.0,3.0 S 340cv Automática,,Nafta,5.0,Automática,3.0,13000 km,Porsche Macan 3.0 S 340cv Automática,248000.0,U$S,concesionaria
Porsche,Macan,2017.0,2.0 252cv,,Nafta,5.0,Manual,2.0,38000 km,Porsche Macan 2.0 252cv,96000.0,U$S,concesionaria
Porsche,Macan,2017.0,3.0 S 340cv,,Nafta,5.0,Manual,3.0,31000 km,Porsche Macan 3.0 S 340cv,122000.0,U$S,concesionaria
Porsche,Macan,2017.0,2.0 252cv,Blanco,Nafta,5.0,Manual,2.0,31500 km,Porsche Macan 2.0 252cv,104000.0,U$S,particular
Porsche,Macan,2015.0,3.0 S 340cv,,Nafta,5.0,Manual,3.0,110000 km,Porsche Macan 3.0 S 340cv,74900.0,U$S,concesionaria
Porsche,Macan,2017.0,2.0 252cv,,Nafta,5.0,Manual,2.0,51000 km,Porsche Macan 2.0 252cv,110000.0,U$S,particular
Porsche,Macan,2016.0,3.0 S 340cv,,Nafta,5.0,Manual,3.0,120000 km,Porsche Macan 3.0 S 340cv,95000.0,U$S,particular
Porsche,Macan,2017.0,2.0 252cv,Blanco,Nafta,5.0,Manual,2.0,68000 km,Porsche Macan 2.0 252cv,110000.0,U$S,particular
Mercedes-Benz,ML,2006.0,3.5 Ml350 Luxury At,Plateado,Nafta,5.0,Automática,3.5,130000 km,Mercedes-Benz ML 3.5 Ml350 Luxury At,15900.0,U$S,concesionaria
Mercedes-Benz,ML,2008.0,3.5 Ml350 Sport,,Nafta,5.0,Automática,3.5,170000 km,Mercedes-Benz ML 3.5 Ml350 Sport,17900.0,U$S,particular
Mercedes-Benz,ML,2000.0,4.3 Ml430 At Luxury,,Nafta,5.0,Automática,4.3,145000 km,Mercedes-Benz ML 4.3 Ml430 At Luxury,12900.0,U$S,particular
Mercedes-Benz,ML,2006.0,3.5 Ml350 Sport,Negro,Nafta,5.0,Automática,3.5,136000 km,Mercedes-Benz ML 3.5 Ml350 Sport,22500.0,U$S,concesionaria
Mercedes-Benz,ML,2007.0,3.2 Ml320 Cdi Sport,Gris,Nafta,5.0,Automática,3.2,207000 km,Mercedes-Benz ML 3.2 Ml320 Cdi Sport,19999.0,U$S,concesionaria
Mercedes-Benz,ML,2014.0,3.5 Ml350 4matic Sport B.eff Techo,Gris,Nafta,5.0,Automática,3.5,192000 km,Mercedes-Benz ML 3.5 Ml350 4matic Sport B.eff Techo,29800.0,U$S,concesionaria
Mercedes-Benz,ML,2011.0,3.0 Ml350 Cdi Sport Facelift,,Diésel,5.0,Automática,3.0,200000 km,Mercedes-Benz ML 3.0 Ml350 Cdi Sport Facelift,24900.0,U$S,concesionaria
Mercedes-Benz,ML,2011.0,3.5 Ml350 4matic Sport W164,,Nafta,5.0,Automática,3.5,170000 km,Mercedes-Benz ML 3.5 Ml350 4matic Sport W164,27500.0,U$S,concesionaria
Mercedes-Benz,ML,2015.0,3.0 Ml400 4matic Sport B.eff Techo,,Nafta,5.0,Automática,3.0,134000 km,Mercedes-Benz ML 3.0 Ml400 4matic Sport B.eff Techo,54000.0,U$S,concesionaria
Mercedes-Benz,ML,2008.0,350 4MATIC AT,Gris,Nafta,5.0,Automática,3.5,175420 km,Mercedes Benz Ml 350 4matic 2008,21500.0,U$S,concesionaria
Mercedes-Benz,ML,2016.0,3.0 Ml400 4matic Sport 333cv Techo,Gris,Nafta,5.0,Automática,3,146000 km,Mercedes Benz Ml 400 Sport At 2016,45000.0,U$S,concesionaria
Mercedes-Benz,ML,2007.0,3.2 Ml320 Cdi,Plateado,Nafta,5.0,Automática,3.2,230000 km,Mercedes-Benz ML 3.2 Ml320 Cdi,18000.0,U$S,concesionaria
Mercedes-Benz,ML,2005.0,3.5 Ml350 Luxury At,Azul,Nafta,5.0,Automática,3.5,80500 km,Mercedes-Benz ML 3.5 Ml350 Luxury At,16800.0,U$S,concesionaria
Mercedes-Benz,ML,2007.0,3.5 Ml350 Sport,Plateado,Nafta,5.0,Automática,3.5,90000 km,Mercedes-Benz ML 3.5 Ml350 Sport,18660.29,U$S,concesionaria
Mercedes-Benz,ML,2007.0,3.5 Ml350 Sport,Plateado,Nafta,5.0,Automática,3.5,94000 km,Mercedes-Benz ML 3.5 Ml350 Sport,18660.29,U$S,concesionaria
Mercedes-Benz,ML,2007.0,3.5 Ml350 Sport,Celeste,Nafta,5.0,Automática,3.5,95000 km,Mercedes-Benz ML 3.5 Ml350 Sport,17990.43,U$S,concesionaria
Mercedes-Benz,ML,2014.0,3.5 Ml350 4matic Sport B.eff Techo,Gris,Nafta,5.0,Automática,3.5,192840 km,Mercedes-Benz ML 3.5 Ml350 4matic Sport B.eff Techo,29800.0,U$S,concesionaria
Mercedes-Benz,ML,2007.0,3.5 Ml350 Sport,Plateado,Nafta,5.0,Automática,3.5,94000 km,Mercedes-Benz ML 3.5 Ml350 Sport,18660.29,U$S,concesionaria
Mercedes-Benz,ML,2013.0,350 3.5 4matic Sport B.efficiency,Gris,Nafta,4.0,Automática,3.5,200000 km,Mercedes-Benz ML 350 3.5 4matic Sport B.efficiency,25000.0,U$S,concesionaria
Mercedes-Benz,ML,2013.0,3.5 Ml350 4matic Sport B.efficiency,Verde,Nafta,5.0,Automática,3.5,80000 km,Mercedes-Benz ML 3.5 Ml350 4matic Sport B.efficiency,16000.0,U$S,concesionaria
Mercedes-Benz,ML,2007.0,5.0 Ml500 Nafta,Negro,Nafta,5.0,Automática,5.0,160000 km,Mercedes-Benz ML 5.0 Ml500 Nafta,27600.0,U$S,particular
Mercedes-Benz,ML,2008.0,3.0 Ml320 Cdi,,Diésel,5.0,Automática,3.0,353000 km,Mercedes-Benz ML 3.0 Ml320 Cdi,12900.0,U$S,concesionaria
Mercedes-Benz,ML,2010.0,3.5 Ml350 4matic Sport Facelift,,Nafta,5.0,Automática,3.5,150000 km,Mercedes-Benz ML 3.5 Ml350 4matic Sport Facelift,19500.0,U$S,concesionaria
Mercedes-Benz,ML,2016.0,3.0 Ml400 4matic Sport 333cv Techo,Gris,Nafta,5.0,Automática,3,34000 km,Mercedes Benz 2016 Ml 400 Sport At,59000.0,U$S,concesionaria
Mercedes-Benz,ML,2016.0,3.0 Ml400 4matic Sport 333cv Techo,,Nafta,5.0,Automática,3.0,89000 km,Mercedes-Benz ML 3.0 Ml400 4matic Sport 333cv Techo,57000.0,U$S,concesionaria
Mercedes-Benz,ML,2011.0,3.5 Ml350 4matic Sport Facelift,,Nafta,5.0,Automática,3.5,135000 km,Mercedes-Benz ML 3.5 Ml350 4matic Sport Facelift,24000.0,U$S,particular
Mercedes-Benz,ML,2010.0,350 CDI 4MATIC,Gris,Diésel,5.0,Automática,3.0 V6,188000 km,Mercedes Benz Ml 2010,26000.0,U$S,concesionaria
Mercedes-Benz,ML,2013.0,3.5 Ml350 4matic Sport B.efficiency,Blanco,Nafta,5.0,Automática,3.5,155000 km,Mercedes-Benz ML 3.5 Ml350 4matic Sport B.efficiency,36800.0,U$S,particular
Mercedes-Benz,ML,2007.0,5.0 Ml500 Sport,,Nafta,5.0,Automática,5.0,105000 km,Mercedes-Benz ML 5.0 Ml500 Sport,40000.0,U$S,particular
Mercedes-Benz,ML,2006.0,2.7 Ml270 Cdi Luxury At,,Diésel,5.0,Automática,2.7,290000 km,Mercedes-Benz ML 2.7 Ml270 Cdi Luxury At,9450.0,U$S,particular
Mercedes-Benz,ML,2008.0,3.5 Ml350 Sport,,Nafta,5.0,Automática,3.5,140000 km,Mercedes-Benz ML 3.5 Ml350 Sport,16500.0,U$S,particular
Mercedes-Benz,ML,2015.0,3.0 Ml400 4matic Sport B.eff Techo,Blanco,Nafta,5.0,Automática,3.0,130000 km,Mercedes-Benz ML 3.0 Ml400 4matic Sport B.eff Techo,55000.0,U$S,particular
Mercedes-Benz,ML,2001.0,2.7 Ml270 Cdi Luxury At,,Diésel,5.0,Automática,2.7,198000 km,Mercedes-Benz ML 2.7 Ml270 Cdi Luxury At,1722.49,U$S,particular
Mercedes-Benz,ML,2011.0,3.0 Ml350 Cdi Sport Facelift,Gris,Diésel,5.0,Automática,3.0,115000 km,Mercedes-Benz ML 3.0 Ml350 Cdi Sport Facelift,26000.0,U$S,particular
Mercedes-Benz,ML,2009.0,3.0 Ml320 Cdi,,Diésel,5.0,Automática,3.0,224000 km,Mercedes-Benz ML 3.0 Ml320 Cdi,18000.0,U$S,particular
Mercedes-Benz,ML,2000.0,3.2 Ml320 At Luxury,,Nafta,5.0,Automática,3.2,260000 km,Mercedes-Benz ML 3.2 Ml320 At Luxury,6500.0,U$S,particular
Mercedes-Benz,ML,2012.0,3.5 Ml350 4matic Sport W164,Plateado,Nafta,5.0,Automática,3.5,152000 km,Mercedes-Benz ML 3.5 Ml350 4matic Sport W164,27000.0,U$S,particular
Mercedes-Benz,ML,2009.0,3.5 Ml350 4matic Sport Facelift,Gris,Nafta,5.0,Automática,3.5,200000 km,Mercedes-Benz ML 3.5 Ml350 4matic Sport Facelift,19000.0,U$S,particular
Mercedes-Benz,ML,2000.0,2.7 Ml270 Cdi Luxury At,Gris,Diésel,5.0,Automática,2.7,300000 km,Mercedes-Benz ML 2.7 Ml270 Cdi Luxury At,6000.0,U$S,concesionaria
Kia,Mohave,2011.0,3.8 At,Gris,Nafta,5.0,Automática,3.8,264000 km,Kia Mohave 3.8 At,13500.0,U$S,concesionaria
Kia,Mohave,2010.0,Ex,Gris,Nafta,5.0,Automática,3.8,155000 km,Kia Mohave Ex 4x4,15000.0,U$S,concesionaria
Kia,Mohave,2009.0,3.8 At,,Nafta,5.0,Automática,3.8,136000 km,Kia Mohave 3.8 At,17224.88,U$S,particular
Kia,Mohave,2010.0,3.8 At,,Nafta,5.0,Automática,3.8,300000 km,Kia Mohave 3.8 At,15000.0,U$S,particular
Mitsubishi,Montero,2000.0,3.5 Semi High V6 At,,Nafta,5.0,Automática,3.5,172000 km,Mitsubishi Montero 3.5 Semi High V6 At,13000.0,U$S,particular
Mitsubishi,Montero,2007.0,3.2 Di-d Gls At Abcp+cu,Plateado,Diésel,5.0,Automática,3.2,240000 km,Mitsubishi Montero 3.2 Di-d Gls At Abcp+cu,16300.0,U$S,tienda
Mitsubishi,Montero,1996.0,2.8 Gls I Tc,Gris,Diésel,5.0,Automática,2.8,219000 km,Mitsubishi Montero 2.8 Gls I Tc,19904.31,U$S,concesionaria
Mitsubishi,Montero,1999.0,2.5 Glx,,Diésel,5.0,Automática,2.5,353000 km,Mitsubishi Montero 2.5 Glx,9500.0,U$S,particular
Mitsubishi,Montero,2008.0,3.2 Gls Di-d 190cv At C/t,Negro,Diésel,5.0,Automática,3.2,400000 km,Mitsubishi Montero 3.2 Gls Di-d 190cv At C/t,22000.0,U$S,concesionaria
Mitsubishi,Montero,2009.0,3.2 Di-d Gls At Abcp+cu,Plateado,Eléctrico,5.0,Automática,3.2,340000 km,Mitsubishi Montero 3.2 Di-d Gls At Abcp+cu,17500.0,U$S,concesionaria
Mitsubishi,Montero,2006.0,3.2 Gls Di-d Tc Cu At,Azul,Diésel,5.0,Automática,3.2,190000 km,Mitsubishi Montero 3.2 Gls Di-d Tc Cu At,12900.0,U$S,concesionaria
Mitsubishi,Montero,2008.0,3.2 Gls Di-d 190cv At C/t,,Diésel,5.0,Automática,3.2,200000 km,Mitsubishi Montero 3.2 Gls Di-d 190cv At C/t,28500.0,U$S,concesionaria
Mitsubishi,Montero,2007.0,3.2 Gls Di-d At,,Diésel,5.0,Automática,3.2,258000 km,Mitsubishi Montero 3.2 Gls Di-d At,14000.0,U$S,particular
Mitsubishi,Montero,1997.0,2.8 Gls I Tc,,Diésel,5.0,Automática,2.8,380000 km,Mitsubishi Montero 2.8 Gls I Tc,9500.0,U$S,
Mitsubishi,Montero,1998.0,2.8 Glx D,Verde,Diésel,5.0,Automática,2.8,200000 km,Mitsubishi Montero 2.8 Glx D,8400.0,U$S,concesionaria
Mitsubishi,Montero,2000.0,2.8 Gls I,,Diésel,5.0,Automática,2.8,287700 km,Mitsubishi Montero 2.8 Gls I,15000.0,U$S,particular
Mitsubishi,Montero,2006.0,3.2 Gls Di-d Tc Cu At,Gris,Diésel,5.0,Automática,3.2,326500 km,Mitsubishi Montero 3.2 Gls Di-d Tc Cu At,15000.0,U$S,particular
Mitsubishi,Montero,2008.0,3.2 Gls Di-d 190cv At C/t,Negro,Diésel,5.0,Automática,3.2,410000 km,Mitsubishi Montero 3.2 Gls Di-d 190cv At C/t,18000.0,U$S,particular
Mitsubishi,Montero,1999.0,2.8 Gls I Tc,,Diésel,5.0,Automática,2.8,306000 km,Mitsubishi Montero 2.8 Gls I Tc,8500.0,U$S,particular
Mitsubishi,Montero,1992.0,2.6 Gl Metal Top,,Nafta,5.0,Automática,2.6,390000 km,Mitsubishi Montero 2.6 Gl Metal Top,10000.0,U$S,particular
Mitsubishi,Montero,1996.0,2.8 Gls I Tc At,,Diésel,5.0,Automática,2.8,100000 km,Mitsubishi Montero 2.8 Gls I Tc At,15000.0,U$S,particular
Mitsubishi,Montero,2002.0,2.8 Gls I,,Diésel,5.0,Automática,2.8,150000 km,Mitsubishi Montero 2.8 Gls I,15000.0,U$S,particular
Mitsubishi,Montero,2001.0,2.8 Gls I,,Diésel,5.0,Automática,2.8,140000 km,Mitsubishi Montero 2.8 Gls I,11000.0,U$S,particular
Mitsubishi,Montero,2000.0,2.8 Gls I Tc At,,Diésel,5.0,Automática,2.8,20000 km,Mitsubishi Montero 2.8 Gls I Tc At,11000.0,U$S,particular
Mitsubishi,Montero,1997.0,2.5 Glx,,Diésel,5.0,Automática,2.5,360000 km,Mitsubishi Montero 2.5 Glx,10500.0,U$S,particular
