Marca,Modelo,Año,Versión,Color,Tipo de combustible,Transmisión,Motor,Kilómetros,Título,Precio,Moneda,Tipo de vendedor
Citroën,Aircross,2024.0,T200 Shine 0km 2024,,Nafta,Automática secuencial,T200,0,Citroën Aircross T200 Shine 0km 2024 Entrega Inmediata (s),18373.21,U$S,tienda
Citroën,Aircross,2024.0,T.200 120 CV  SHINE,Blanco,Nafta,Automática,1.0  120 CV T.200,0,Citroen C.3 Aircross,21674.64,U$S,concesionaria
Isuzu,Amigo,1995.0,2.2 Xs 4x4,Negro,Nafta,Manual,2.2,111111,Isuzu Amigo 2.2 Xs 4x4,12990.0,U$S,concesionaria
Isuzu,Amigo,1994.0,2.2 Xs 4x4,,Nafta,Manual,2.2,102000,Isuzu Amigo 2.2 Xs 4x4,14500.0,U$S,particular
Chevrolet,Blazer,2009.0,2.8 Cdoble Dlx 4x2 Electronico,,Diésel,Manual,2.8,292000,Chevrolet Blazer 2.8 Cdoble Dlx 4x2 Electronico,6698.56,U$S,concesionaria
Chevrolet,Blazer,1998.0,2.8 Dlx 4x2,Verde,Diésel,Manual,2.8,280000,Chevrolet Blazer 2.8 Dlx 4x2,5000.0,U$S,concesionaria
Chevrolet,Blazer,1998.0,2.8 Dlx 4x2,Rojo,Diésel,Manual,2.8,112234,Chevrolet Blazer 2.8 Dlx 4x2,5263.16,U$S,concesionaria
Chevrolet,Blazer,2007.0,2.8 Dlx 4x2,Gris,Diésel,Manual,2.8,180000,Chevrolet Blazer 2.8 Dlx 4x2,8999.0,U$S,concesionaria
Chevrolet,Blazer,1999.0,2.8 Dlx 4x2,Gris,Diésel,Manual,2.8,999999,Chevrolet Blazer 2.8 Dlx 4x2,2392.34,U$S,particular
Chevrolet,Blazer,2007.0,2.8 Dlx I 4x2,,Diésel,Manual,2.8,215000,Chevrolet Blazer 2.8 Dlx I 4x2,7272.73,U$S,particular
Chevrolet,Blazer,2008.0,DLX 2.8 4X2,Verde,Diésel,Manual,TURBODIESEL,290000,Chevrolet Blazer 2.8 Dlx 4x2 Turbo Diesel 2008,7559.81,U$S,concesionaria
Chevrolet,Blazer,1999.0,2.8 Dlx 4x2,Verde,Diésel,Manual,2.8,150000,Chevrolet Blazer 2.8 Dlx 4x2,6500.0,U$S,concesionaria
Chevrolet,Blazer,1992.0,4.3 4x4 200 Hp Tahoe Lt,,Nafta,Manual,4.3,111111,Chevrolet Blazer 4.3 4x4 200 Hp Tahoe Lt,15000.0,U$S,particular
Chevrolet,Blazer,1999.0,2.8 Dlx 4x4,,Diésel,Manual,2.8,265000,Chevrolet Blazer 2.8 Dlx 4x4,8000.0,U$S,particular
Chevrolet,Blazer,1997.0,2.8 Dlx 4x2,Verde,Diésel,Manual,2.8,180000,Chevrolet Blazer 2.8 Dlx 4x2,5732.06,U$S,particular
Chevrolet,Blazer,1993.0,4.3 4x4 200 Hp Tahoe Lt,,Nafta,Manual,4.3,214000,Chevrolet Blazer 4.3 4x4 200 Hp Tahoe Lt,6900.0,U$S,particular
Chevrolet,Blazer,1992.0,4.3 4x2 160 Hp,,Nafta,Manual,4.3,11111,Chevrolet Blazer 4.3 4x2 160 Hp,2870.81,U$S,particular
Chevrolet,Blazer,2005.0,2.8 Dlx I 4x4,,Diésel,Manual,2.8,350000,Chevrolet Blazer 2.8 Dlx I 4x4,7655.5,U$S,particular
Chevrolet,Blazer,2003.0,2.8 Dlx I 4x4,,Diésel,Manual,2.8,262000,Chevrolet Blazer 2.8 Dlx I 4x4,7800.0,U$S,particular
Chevrolet,Blazer,2005.0,2.8 Dlx I 4x2,,Diésel,Manual,2.8,140000,Chevrolet Blazer 2.8 Dlx I 4x2,10500.0,U$S,particular
Chevrolet,Blazer,2001.0,2.8 Dlx I 4x2,,Diésel,Manual,2.8,250000,Chevrolet Blazer 2.8 Dlx I 4x2,7655.5,U$S,particular
Chevrolet,Blazer,1994.0,4.3 4x4 200 Hp Tahoe Lt,Blanco,Nafta/GNC,Manual,4.3,270000,Chevrolet Blazer 4.3 4x4 200 Hp Tahoe Lt,8000.0,U$S,particular
Chevrolet,Blazer,1987.0,4.3 4x4 160 Hp,,Nafta,Manual,4.3,100000,Chevrolet Blazer 4.3 4x4 160 Hp,6000.0,U$S,particular
Chevrolet,Blazer,1993.0,4.3 4x4 200 Hp,Azul,Nafta,Manual,4.3,280000,Chevrolet Blazer 4.3 4x4 200 Hp,7000.0,U$S,particular
Chevrolet,Blazer,2009.0,2.8 Cdoble Dlx 4x4 Electronico,,Diésel,Manual,2.8,203000,Chevrolet Blazer 2.8 Cdoble Dlx 4x4 Electronico,10000.0,U$S,particular
Chevrolet,Blazer,2006.0,2.4,Verde,Nafta/GNC,Manual,2.4,167000,Chevrolet Blazer 2.4,11000.0,U$S,particular
Chevrolet,Blazer,2006.0,2.8 Dlx I 4x4,,Diésel,Manual,2.8,285000,Chevrolet Blazer 2.8 Dlx I 4x4,9500.0,U$S,particular
Chevrolet,Blazer,2007.0,2.8 Dlx 4x2,,Diésel,Manual,2.8,250000,Chevrolet Blazer 2.8 Dlx 4x2,6698.56,U$S,particular
Chevrolet,Blazer,2006.0,2.4,Verde,Nafta/GNC,Manual,2.4,300000,Chevrolet Blazer 2.4 2006 Con Gnc (2 Tubos Abajo),8500.0,U$S,particular
Ford,Bronco,2021.0,Wildtrack,Blanco,Nafta,Automática secuencial,2.0 L,0,Ford Bronco Wildtrack,50669.86,U$S,concesionaria
Ford,Bronco,2022.0,Bronco 2.0T Sport Wildtrack Ecoboost,Gris,Nafta,Automática,2.0,6000,Ford Bronco Sport 2.0 Wildtrak 2022,45900.0,U$S,concesionaria
Ford,Bronco,2024.0,WILDTRACK 2.0 4X4,Blanco,Nafta,Automática,2.0,0,Ford Bronco Wildtrack 2024 2.0l 4x4,51829.67,U$S,concesionaria
Ford,Bronco,2024.0,BIG BENG 1.5 4X4,Gris,Nafta,,1.5,0,Ford Bronco Big Beng 4x4 At 1.5,45531.1,U$S,concesionaria
Ford,Bronco,2023.0,Wildrack,Negro,Nafta,Automática,2.0,0,Ford Bronco Wildtrak 0km 2023 ,46500.0,U$S,concesionaria
Ford,Bronco,2022.0,Bronco 1.5T Sport Big Bend Ecoboost,Blanco,Nafta,Automática,1.5,20000,Ford Bronco Sport 1.5 Big Bend 2022 20.000 Km!,33483.24,U$S,concesionaria
Ford,Bronco Sport,2023.0,2.0 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,3600,Ford Bronco Sport 2.0 4Wd Wildtrak At8,49900.0,U$S,tienda
Ford,Bronco Sport,2024.0,1.5 Ecoboost 4Wd Big Bend At8,Gris,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 Ecoboost 4Wd Big Bend At8,45531.1,U$S,concesionaria
Ford,Bronco Sport,2021.0,1.5 4Wd Big Bend At8,Blanco,Nafta,Automática,1.5,65000,Ford Bronco Sport 1.5 4Wd Big Bend At8,31387.56,U$S,concesionaria
Ford,Bronco Sport,2021.0,1.5 4Wd Big Bend At8,Blanco,Nafta,Automática,1.5,65000,Ford Bronco Sport 1.5 4Wd Big Bend At8,31387.56,U$S,concesionaria
Ford,Bronco Sport,2024.0,1.5 Ecoboost 4Wd Big Bend At8,Blanco,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 Ecoboost 4Wd Big Bend At8,39658.37,U$S,tienda
Ford,Bronco Sport,2021.0,1.5 4Wd Big Bend At8,Gris,Nafta,Automática,1.5,76100,Ford Bronco Sport 1.5 4Wd Big Bend At8,29272.73,U$S,tienda
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,51829.67,U$S,tienda
Ford,Bronco Sport,2021.0,1.5 4Wd Big Bend At8,Negro,Nafta,Automática,1.5,33705,Ford Bronco Sport 1.5 4Wd Big Bend At8,32526.32,U$S,tienda
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,51829.67,U$S,concesionaria
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,51829.67,U$S,tienda
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,51829.67,U$S,tienda
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,51829.67,U$S,concesionaria
Ford,Bronco Sport,2024.0,1.5 Ecoboost 4Wd Big Bend At8,Blanco,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 Ecoboost 4Wd Big Bend At8,38708.13,U$S,tienda
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,51829.67,U$S,tienda
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,49760.77,U$S,concesionaria
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Plateado,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,49760.77,U$S,concesionaria
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Negro,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,50622.01,U$S,concesionaria
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,50622.01,U$S,concesionaria
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,49760.77,U$S,concesionaria
Ford,Bronco Sport,2021.0,1.5 4Wd Big Bend At8,Gris,Nafta,Automática,1.5,76100,Ford Bronco Sport 1.5 4Wd Big Bend At8,29272.73,U$S,tienda
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,51827.75,U$S,tienda
Ford,Bronco Sport,2022.0,2.0 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,20000,Ford Bronco Sport 2.0 4Wd Wildtrak At8,42105.26,U$S,concesionaria
Ford,Bronco Sport,2023.0,2.0 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 4Wd Wildtrak At8,49760.77,U$S,concesionaria
Ford,Bronco Sport,2021.0,2.0 4Wd Wildtrak At8,Plateado,Nafta,Automática,2.0,44000,Ford Bronco Sport 2.0 4Wd Wildtrak At8,38181.82,U$S,concesionaria
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Negro,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,47542.2,U$S,concesionaria
Ford,Bronco Sport,2024.0,1.5 Ecoboost 4Wd Big Bend At8,Plateado,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 Ecoboost 4Wd Big Bend At8,42009.57,U$S,concesionaria
Ford,Bronco Sport,2024.0,1.5 Ecoboost 4Wd Big Bend At8,Blanco,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 Ecoboost 4Wd Big Bend At8,42009.57,U$S,concesionaria
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,51829.67,U$S,concesionaria
Ford,Bronco Sport,2023.0,2.0 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,3500,Ford Bronco Sport 2.0 4Wd Wildtrak At8,47000.0,U$S,concesionaria
Ford,Bronco Sport,2024.0,1.5 Ecoboost 4Wd Big Bend At8,Blanco,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 Ecoboost 4Wd Big Bend At8,42009.57,U$S,concesionaria
Ford,Bronco Sport,2024.0,1.5 Ecoboost 4Wd Big Bend At8,Blanco,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 Ecoboost 4Wd Big Bend At8,39658.37,U$S,concesionaria
Ford,Bronco Sport,2024.0,1.5 Ecoboost 4Wd Big Bend At8,Plateado,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 Ecoboost 4Wd Big Bend At8,40095.69,U$S,concesionaria
Ford,Bronco Sport,2021.0,1.5 4Wd Big Bend At8,Blanco,Nafta,Automática,1.5,65000,Ford Bronco Sport 1.5 4Wd Big Bend At8,31387.56,U$S,concesionaria
Ford,Bronco Sport,2024.0,1.5 Ecoboost 4Wd Big Bend At8,Blanco,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 Ecoboost 4Wd Big Bend At8,39233.49,U$S,tienda
Ford,Bronco Sport,2021.0,2.0 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,41000,Ford Bronco Sport 2.0 4Wd Wildtrak At8,42900.0,U$S,concesionaria
Ford,Bronco Sport,2024.0,1.5 4Wd Big Bend At8,Blanco,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 4Wd Big Bend At8,39658.44,U$S,tienda
Ford,Bronco Sport,2024.0,1.5 Ecoboost 4Wd Big Bend At8,Gris,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 Ecoboost 4Wd Big Bend At8,41888.61,U$S,tienda
Ford,Bronco Sport,2024.0,1.5 Ecoboost 4Wd Big Bend At8,Blanco,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 Ecoboost 4Wd Big Bend At8,39658.37,U$S,tienda
Ford,Bronco Sport,2022.0,2.0 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,90000,Ford Bronco Sport 2.0 4Wd Wildtrak At8,36363.64,U$S,tienda
Ford,Bronco Sport,2021.0,1.5 4Wd Big Bend At8,Negro,Nafta,Automática,1.5,33700,Ford Bronco Sport 1.5 4Wd Big Bend At8,32526.32,U$S,tienda
Ford,Bronco Sport,2024.0,2.0 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 4Wd Wildtrak At8,49281.34,U$S,tienda
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,51829.67,U$S,concesionaria
Ford,Bronco Sport,2024.0,2.0 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 4Wd Wildtrak At8,51829.67,U$S,concesionaria
Ford,Bronco Sport,2024.0,1.5 Ecoboost 4Wd Big Bend At8,Blanco,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 Ecoboost 4Wd Big Bend At8,45789.47,U$S,tienda
Ford,Bronco Sport,2024.0,2.0 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 4Wd Wildtrak At8,51829.67,U$S,tienda
Ford,Bronco Sport,2024.0,1.5 Ecoboost 4Wd Big Bend At8,Celeste,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 Ecoboost 4Wd Big Bend At8,41888.61,U$S,tienda
Ford,Bronco Sport,2024.0,1.5 Ecoboost 4Wd Big Bend At8,Celeste,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 Ecoboost 4Wd Big Bend At8,43254.55,U$S,tienda
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,51829.67,U$S,concesionaria
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,51820.1,U$S,concesionaria
Ford,Bronco Sport,2023.0,1.5 4Wd Big Bend At8,Blanco,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 4Wd Big Bend At8,45531.1,U$S,concesionaria
Ford,Bronco Sport,2024.0,1.5 Ecoboost 4Wd Big Bend At8,Gris,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 Ecoboost 4Wd Big Bend At8,45789.47,U$S,tienda
Ford,Bronco Sport,2022.0,1.5 4Wd Big Bend At8,Negro,Nafta,Automática,1.5,13000,Ford Bronco Sport 1.5 4Wd Big Bend At8,36900.0,U$S,concesionaria
Ford,Bronco Sport,2023.0,2.0 4Wd Wildtrak At8,,Nafta,Automática,2.0,5800,Ford Bronco Sport 2.0 4Wd Wildtrak At8,43540.67,U$S,particular
Ford,Bronco Sport,2023.0,2.0 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,11000,Ford Bronco Sport 2.0 4Wd Wildtrak At8,44000.0,U$S,particular
Ford,Bronco Sport,2024.0,1.5 Ecoboost 4Wd Big Bend At8,Blanco,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 Ecoboost 4Wd Big Bend At8,45789.47,U$S,tienda
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,49238.18,U$S,tienda
Ford,Bronco Sport,2024.0,1.5 Ecoboost 4Wd Big Bend At8,Gris,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 Ecoboost 4Wd Big Bend At8,45531.1,U$S,concesionaria
Ford,Bronco Sport,2021.0,2.0 4Wd Wildtrak At8,,Nafta,Automática,2.0,17000,Ford Bronco Sport 2.0 4Wd Wildtrak At8,44500.0,U$S,particular
Ford,Bronco Sport,2024.0,2.0 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,500,Ford Bronco Sport 2.0 4Wd Wildtrak At8,48900.0,U$S,particular
Ford,Bronco Sport,2022.0,1.5 4Wd Big Bend At8,Gris,Nafta,Automática,1.5,15500,Ford Bronco Sport 1.5 4Wd Big Bend At8,40000.0,U$S,particular
Ford,Bronco Sport,2023.0,1.5 4Wd Big Bend At8,,Nafta,Automática,1.5,36500,Ford Bronco Sport 1.5 4Wd Big Bend At8,34500.0,U$S,particular
Ford,Bronco Sport,2023.0,2.0 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 4Wd Wildtrak At8,99999.0,U$S,concesionaria
Ford,Bronco Sport,2023.0,1.5 4Wd Big Bend At8,Plateado,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 4Wd Big Bend At8,42775.12,U$S,concesionaria
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,51829.67,U$S,concesionaria
Ford,Bronco Sport,2024.0,BIG BEND 1.5 AT,Negro,Nafta,Automática,1.5 175CV AT,0,Ford Bronco Sport Big Bend 1.5 At.,45531.1,U$S,concesionaria
Ford,Bronco Sport,2024.0,2.0 Ecoboost 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,500,Ford Bronco Sport 2.0 Ecoboost 4Wd Wildtrak At8,47500.0,U$S,particular
Ford,Bronco Sport,2022.0,2.0 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,33000,Ford Bronco Sport 2.0 4Wd Wildtrak At8,38900.0,U$S,concesionaria
Ford,Bronco Sport,2021.0,1.5 4Wd Big Bend At8,Blanco,Nafta,Automática,1.5,59000,Ford Bronco Sport 1.5 4Wd Big Bend At8,36000.0,U$S,concesionaria
Ford,Bronco Sport,2023.0,1.5 4Wd Big Bend At8,Gris,Nafta,Automática,1.5,18000,Ford Bronco Sport 1.5 4Wd Big Bend At8,39900.0,U$S,concesionaria
Ford,Bronco Sport,2024.0,1.5 Ecoboost 4Wd Big Bend At8,Blanco,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 Ecoboost 4Wd Big Bend At8,44689.0,U$S,concesionaria
Ford,Bronco Sport,2021.0,1.5 4Wd Big Bend At8,,Nafta,Automática,1.5,118000,Ford Bronco Sport 1.5 4Wd Big Bend At8,29000.0,U$S,concesionaria
Ford,Bronco Sport,2022.0,2.0 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,11000,Ford Bronco Sport 2.0 4Wd Wildtrak At8,44000.0,U$S,concesionaria
Ford,Bronco Sport,2024.0,1.5 Ecoboost 4Wd Big Bend At8,Blanco,Nafta,Automática,1.5,0,Ford Bronco Sport 1.5 Ecoboost 4Wd Big Bend At8,43540.67,U$S,concesionaria
Ford,Bronco Sport,2023.0,2.0 4Wd Wildtrak At8,,Nafta,Automática,2.0,3200,Ford Bronco Sport 2.0 4Wd Wildtrak At8,46000.0,U$S,concesionaria
Ford,Bronco Sport,2024.0,2.0 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 4Wd Wildtrak At8,53900.0,U$S,concesionaria
Ford,Bronco Sport,2021.0,2.0 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,43000,Ford Bronco Sport 2.0 4Wd Wildtrak At8,36363.64,U$S,concesionaria
Ford,Bronco Sport,2022.0,2.0 4Wd Wildtrak At8,,Nafta,Automática,2.0,19000,Ford Bronco Sport 2.0 4Wd Wildtrak At8,39500.0,U$S,concesionaria
Ford,Bronco Sport,2022.0,1.5 4Wd Big Bend At8,,Nafta,Automática,1.5,23000,Ford Bronco Sport 1.5 4Wd Big Bend At8,34162.68,U$S,concesionaria
Ford,Bronco Sport,2021.0,2.0 4Wd Wildtrak At8,,Nafta,Automática,2.0,50000,Ford Bronco Sport 2.0 4Wd Wildtrak At8,38000.0,U$S,concesionaria
Ford,Bronco Sport,2021.0,1.5 4Wd Big Bend At8,,Nafta,Automática,1.5,49000,Ford Bronco Sport 1.5 4Wd Big Bend At8,34449.76,U$S,concesionaria
Ford,Bronco Sport,2023.0,2.0 4Wd Wildtrak At8,,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 4Wd Wildtrak At8,53500.0,U$S,concesionaria
Ford,Bronco Sport,2021.0,1.5 4Wd Big Bend At8,,Nafta,Automática,1.5,21000,Ford Bronco Sport 1.5 4Wd Big Bend At8,34800.0,U$S,concesionaria
Ford,Bronco Sport,2021.0,2.0 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,13500,Ford Bronco Sport 2.0 4Wd Wildtrak At8,40000.0,U$S,particular
Ford,Bronco Sport,2021.0,1.5 4Wd Big Bend At8,,Nafta,Automática,1.5,72000,Ford Bronco Sport 1.5 4Wd Big Bend At8,31000.0,U$S,concesionaria
Ford,Bronco Sport,2022.0,1.5 4Wd Big Bend At8,,Nafta,Automática,1.5,35000,Ford Bronco Sport 1.5 4Wd Big Bend At8,36500.0,U$S,particular
Ford,Bronco Sport,2023.0,2.0 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,6500,Ford Bronco Sport 2.0 4Wd Wildtrak At8,46000.0,U$S,particular
Ford,Bronco Sport,2021.0,1.5 4Wd Big Bend At8,Gris,Nafta,Automática,1.5,68792,Ford Bronco Sport 1.5 4Wd Big Bend At8,32535.89,U$S,tienda
Ford,Bronco Sport,2021.0,1.5 4Wd Big Bend At8,Negro,Nafta,Automática,1.5,29000,Ford Bronco Sport 1.5 4Wd Big Bend At8,34900.0,U$S,concesionaria
Ford,Bronco Sport,2023.0,2.0 4Wd Wildtrak At8,Negro,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 4Wd Wildtrak At8,43253.59,U$S,concesionaria
Ford,Bronco Sport,2021.0,2.0 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,44000,Ford Bronco Sport 2.0 4Wd Wildtrak At8,38500.0,U$S,concesionaria
Ford,Bronco Sport,2024.0,Wildtrack,Plateado,Nafta,Automática,2.0L,0,Ford Bronco Wildtrack 2024,48803.83,U$S,concesionaria
Ford,Bronco Sport,2021.0,2.0 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,60000,Ford Bronco Sport 2.0 4Wd Wildtrak At8,35311.0,U$S,concesionaria
Ford,Bronco Sport,2022.0,2.0 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,35000,Ford Bronco Sport 2.0 4Wd Wildtrak At8,44000.0,U$S,concesionaria
Ford,Bronco Sport,2022.0,2.0 4Wd Wildtrak At8,Verde,Nafta,Automática,2.0,20000,Ford Bronco Sport 2.0 4Wd Wildtrak At8,37900.0,U$S,particular
Ford,Bronco Sport,2023.0,2.0 4Wd Wildtrak At8,,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 4Wd Wildtrak At8,46500.0,U$S,concesionaria
Ford,Bronco Sport,2024.0,2.0 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 4Wd Wildtrak At8,56459.33,U$S,concesionaria
Ford,Bronco Sport,2021.0,2.0 4Wd Wildtrak At8,Blanco,Nafta,Automática,2.0,67000,Ford Bronco Sport 2.0 4Wd Wildtrak At8,38500.0,U$S,concesionaria
Ford,Bronco Sport,2022.0,2.0 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,16745,Ford Bronco Sport 2.0 4Wd Wildtrak At8,40000.0,U$S,concesionaria
Ford,Bronco Sport,2021.0,1.5 4Wd Big Bend At8,,Nafta,Automática,1.5,45000,Ford Bronco Sport 1.5 4Wd Big Bend At8,35000.0,U$S,concesionaria
Ford,Bronco Sport,2023.0,2.0 4Wd Wildtrak At8,Plateado,Nafta,Automática,2.0,3700,Ford Bronco Sport 2.0 4Wd Wildtrak At8,49569.38,U$S,concesionaria
Ford,Bronco Sport,2021.0,1.5 4Wd Big Bend At8,Gris,Nafta,Automática,1.5,21000,Ford Bronco Sport 1.5 4Wd Big Bend At8,36000.0,U$S,concesionaria
Ford,Bronco Sport,2021.0,1.5 4Wd Big Bend At8,,Nafta,Automática,1.5,61000,Ford Bronco Sport 1.5 4Wd Big Bend At8,31483.25,U$S,concesionaria
Ford,Bronco Sport,2024.0,2.0 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,0,Ford Bronco Sport 2.0 4Wd Wildtrak At8,53900.0,U$S,concesionaria
Ford,Bronco Sport,2022.0,2.0 4Wd Wildtrak At8,,Nafta,Automática,2.0,18000,Ford Bronco Sport 2.0 4Wd Wildtrak At8,42000.0,U$S,concesionaria
Ford,Bronco Sport,2023.0,2.0 4Wd Wildtrak At8,Gris,Nafta,Automática,2.0,3700,Ford Bronco Sport 2.0 4Wd Wildtrak At8,51066.99,U$S,concesionaria
Ford,Bronco Sport,2021.0,1.5 4Wd Big Bend At8,Gris,Nafta,Automática,1.5,40000,Ford Bronco Sport 1.5 4Wd Big Bend At8,35000.0,U$S,concesionaria
Ford,Bronco Sport,2021.0,1.5 4Wd Big Bend At8,,Nafta,Automática,1.5,52000,Ford Bronco Sport 1.5 4Wd Big Bend At8,32000.0,U$S,concesionaria
Ford,Bronco Sport,2023.0,1.5 4Wd Big Bend At8,,Nafta,Automática,1.5,6000,Ford Bronco Sport 1.5 4Wd Big Bend At8,39000.0,U$S,concesionaria
