Marca,Modelo,Año,Versión,Color,Tipo de combustible,Transmisión,Motor,Kilómetros,Precio,Moneda,Tipo de vendedor
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Hero,Gris,Nafta,Automática,1.0,0,21818.18,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Hero,Plateado,Nafta,Automática,1.0,0,21818.18,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Hero,Blanco,Nafta,Automática,1.0,0,21818.18,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Hero,Blanco,Nafta,Automática,1.0,1111,20380.67,U$S,particular
Volkswagen,Nivus,2024.0,COMFORTLINE 200TSI 1.0 TIP,Gris,Nafta,Automática secuencial,200TSI 1.0 TIP,0,24306.12,U$S,tienda
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Blanco,Nafta,Automática,1.0,1111,22009.57,U$S,particular
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,,Nafta,Automática,1.0,1111,22009.57,U$S,particular
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,,Nafta,Automática,1.0,1111,18660.29,U$S,particular
Volkswagen,Nivus,2023.0,1.0 Tsi 170 Mt Confortline,Azul,Nafta,Manual,1.0,0,24441.34,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi 170 Mt Confortline,Azul,Nafta,Manual,1.0,0,12440.19,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt,Gris,Nafta,Manual,1.0,0,22009.57,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Comfortline,Blanco,Nafta,Automática,1.0,0,24880.38,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt,Azul,Nafta,Manual,1.0,0,23922.78,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Comfortline,Azul,Nafta,Automática,1.0,0,7500.0,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Hero,Blanco,Nafta,Automática,1.0,111111,20095.69,U$S,particular
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Hero,Negro,Nafta,Automática,1.0,1111,25645.93,U$S,particular
Volkswagen,Nivus,2023.0,1.0 Tsi 170 Mt Confortline,Azul,Nafta,Manual,1.0,0,24441.34,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Blanco,Nafta,Automática,1.0,0,20086.12,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Hero,Blanco,Nafta,Automática,1.0,1111,25181.34,U$S,particular
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt,Plateado,Nafta,Manual,1.0,0,7550.33,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Gris,Nafta,Automática,1.0,0,26794.26,U$S,concesionaria
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Comfortline,,Nafta,Automática,1.0,61000,20574.16,U$S,concesionaria
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Comfortline,Blanco,Nafta,Automática,1.0,30000,21500.0,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Hero,Gris,Nafta,Automática,1.0,1111,24114.83,U$S,particular
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Blanco,Nafta,Automática,1.0,1000,21818.18,U$S,particular
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Azul,Nafta,Automática,1.0,0,20191.39,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Highline,Azul,Nafta,Automática,1.0,0,7554.35,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,1000,25358.85,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Comfortline,Blanco,Nafta,Automática,1.0,1000,26500.0,U$S,concesionaria
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Comfortline,Blanco,Nafta,Automática,1.0,30000,21500.0,U$S,tienda
Volkswagen,Nivus,2022.0,1.0 Tsi 170 Mt Confortline,Azul,Nafta,Manual,1.0,18962,28612.44,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt,Gris,Nafta,Manual,1.0,0,22009.57,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Rojo,Nafta,Automática,1.0,0,11292.15,U$S,concesionaria
Volkswagen,Nivus,2020.0,1.0 Tsi 200 Highline,Blanco,Nafta,Automática,1.0,35600,28229.67,U$S,concesionaria
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Highline,Blanco,Nafta,Automática,1.0,0,24880.38,U$S,tienda
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Highline,,Nafta,Automática,1.0,1111,20287.08,U$S,particular
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Hero,,Nafta,Automática,1.0,1111,22488.04,U$S,particular
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,0,23827.75,U$S,tienda
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Highline,Gris,Nafta,Automática,1.0,87000,19617.22,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt,Azul,Nafta,Manual,1.0,0,22009.57,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Rojo,Nafta,Automática,1.0,0,22000.0,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt Confortline,Azul,Nafta,Manual,1.0,0,9569.38,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,0,20478.56,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Comfortline,Azul,Nafta,Automática,1.0,0,17215.31,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Comfortline,Plateado,Nafta,Automática,1.0,0,26684.21,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt,Rojo,Nafta,Manual,1.0,0,8993.68,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Comfortline,Plateado,Nafta,Automática,1.0,0,24401.91,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Highline,Blanco,Nafta,Automática,1.0,300,25832.06,U$S,particular
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Comfortline,Blanco,Nafta,Automática,1.0,0,22631.58,U$S,tienda
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Azul,Nafta,Automática,1.0,0,25358.85,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,0,25837.32,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,0,24880.38,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Highline,Blanco,Nafta,Automática,1.0,10000,33492.82,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,0,23499.0,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,0,25263.06,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt,Azul,Nafta,Manual,1.0,0,7010.38,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Blanco,Nafta,Automática,1.0,1000,25180.86,U$S,particular
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Azul,Nafta,Automática,1.0,1000,25741.63,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,,Nafta,Automática,1.0,0,26698.56,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt Confortline,Blanco,Nafta,Manual,1.0,0,22009.57,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Blanco,Nafta,Automática,1.0,0,24880.37,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Gris,Nafta,Automática,1.0,0,24880.37,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Gris,Nafta,Automática,1.0,0,21531.1,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt,Gris,Nafta,Manual,1.0,0,20650.72,U$S,tienda
Volkswagen,Nivus,2023.0,1.0 Tsi 170 Mt Confortline,Gris,Nafta,Manual,1.0,0,25181.34,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi 170 Mt Confortline,Blanco,Nafta,Manual,1.0,0,22488.04,U$S,tienda
Volkswagen,Nivus,2023.0,1.0 Tsi 170 Mt Confortline,Blanco,Nafta,Manual,1.0,0,7630.62,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi 170 Mt Confortline,Plateado,Nafta,Manual,1.0,0,20095.6,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,0,24880.38,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Azul,Nafta,Automática,1.0,0,18650.72,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt,Gris,Nafta,Manual,1.0,0,17224.88,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt Confortline,Azul,Nafta,Manual,1.0,0,21531.1,U$S,tienda
Volkswagen,Nivus,2024.0,"1,0 170TSI MT",Blanco,Nafta,Manual,"1,0TSI",0,22478.47,U$S,concesionaria
Volkswagen,Nivus,2024.0,Highline 200TSI AT,Gris,Nafta,Automática,1.0,1111,24736.65,U$S,particular
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,0,21531.1,U$S,tienda
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Azul,Nafta,Automática,1.0,0,26899.52,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi 170 Mt Confortline,Azul,Nafta,Manual,1.0,1560,24500.0,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Blanco,Nafta,Automática,1.0,0,25837.32,U$S,tienda
Volkswagen,Nivus,2021.0,200 tsi At Confortline,Blanco,Nafta,Automática secuencial,200 TSi,0,25837.32,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,0,28612.44,U$S,tienda
Volkswagen,Nivus,2022.0,1.0 Tsi Tiptronic Comfortline,Azul,Nafta,Automática,1.0,10250,13014.35,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Azul,Nafta,Automática,1.0,0,9149.19,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt,Azul,Nafta,Manual,1.0,0,20650.72,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt,Gris,Nafta,Manual,1.0,0,22389.76,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi 200 Comfortline,Azul,Nafta,Automática,1.0,111111,24900.0,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Azul,Nafta,Automática,1.0,0,26794.26,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Highline,Blanco,Nafta,Automática,1.0,500,33492.82,U$S,tienda
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,,Nafta,Automática,1.0,1111,19617.22,U$S,particular
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Highline,Gris,Nafta,Automática,1.0,70000,23500.0,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Blanco,Nafta,Automática,1.0,0,24497.61,U$S,tienda
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Azul,Nafta,Automática,1.0,0,24852.49,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Rojo,Nafta,Automática,1.0,0,25180.86,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Blanco,Nafta,Automática,1.0,0,23444.98,U$S,tienda
Volkswagen,Nivus,2023.0,1.0 Trendline 170 TSI,Blanco,Nafta,Automática,1.0,0,20669.76,U$S,tienda
Volkswagen,Nivus,2022.0,1.0 Tsi Tiptronic Highline,Blanco,Nafta,Automática,1.0,30000,28000.0,U$S,particular
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Azul,Nafta,Automática,1.0,0,24880.37,U$S,tienda
Volkswagen,Nivus,2024.0,170 TSI,Blanco,Nafta,Manual,1.0 170TSI,0,22870.81,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Highline,Gris,Nafta,Automática,1.0,0,42583.73,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Gris,Nafta,Automática,1.0,1111,20813.4,U$S,particular
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,1000,21844.21,U$S,particular
Volkswagen,Nivus,2023.0,1.0 Tsi 170 Mt Confortline,,Nafta,Manual,1.0,111111,24000.0,U$S,particular
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Highline,,Nafta,Automática,1.0,38000,24300.0,U$S,particular
Volkswagen,Nivus,2023.0,1.0 Tsi 170 Mt Confortline,Gris,Nafta,Manual,1.0,0,23827.75,U$S,tienda
Volkswagen,Nivus,2020.0,1.0 Tsi Tiptronic Comfortline,,Nafta,Automática,1.0,54000,20095.69,U$S,particular
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Highline,,Nafta,Automática,1.0,30000,24880.38,U$S,particular
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Comfortline,,Nafta,Automática,1.0,30000,21500.0,U$S,tienda
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Comfortline,,Nafta,Automática,1.0,38000,24700.0,U$S,particular
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,0,24500.0,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,0,24500.0,U$S,concesionaria
Volkswagen,Nivus,2022.0,1.0 Tsi Tiptronic Comfortline,,Nafta,Automática,1.0,14200,21722.49,U$S,particular
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Highline,,Nafta,Automática,1.0,38500,24880.38,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,,Nafta,Automática,1.0,500,25358.85,U$S,particular
Volkswagen,Nivus,2022.0,COMFORTLINE TSI 170 MT,Azul,Nafta,Manual,1.0,18962,22870.81,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,1111,22018.18,U$S,particular
Volkswagen,Nivus,2022.0,1.0 Tsi Tiptronic Highline,Blanco,Nafta,Automática,1.0,28530,24880.38,U$S,particular
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt,Plateado,Nafta,Manual,1.0,0,23397.13,U$S,concesionaria
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Comfortline,,Nafta,Automática,1.0,26000,21052.63,U$S,concesionaria
Volkswagen,Nivus,2022.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,22500,23500.0,U$S,particular
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Highline,,Nafta,Automática,1.0,27000,22966.51,U$S,concesionaria
Volkswagen,Nivus,2022.0,1.0 Tsi 170 Mt Confortline,,Nafta,Manual,1.0,3400,22200.96,U$S,particular
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Hero,,Nafta,Automática,1.0,56000,23500.0,U$S,particular
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt,Gris,Nafta,Manual,1.0,0,20650.72,U$S,tienda
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Hero,,Nafta,Automática,1.0,53000,23444.98,U$S,particular
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Blanco,Nafta,Automática,1.0,0,23444.98,U$S,concesionaria
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,17300,23700.0,U$S,particular
Volkswagen,Nivus,2024.0,200tsi Automática Vw 0km 2024,Plateado,Nafta,Automática,,0,24258.37,U$S,concesionaria
Volkswagen,Nivus,2024.0,200tsi Automática Vw 0km 2024,Negro,Nafta,Automática,,0,25645.93,U$S,concesionaria
Volkswagen,Nivus,2024.0,170tsi Manual Vw 0km 2024,Blanco,Nafta,Manual,,0,21961.72,U$S,concesionaria
Volkswagen,Nivus,2024.0,COMFORTLINE 200TSI,Blanco,Nafta,Automática secuencial,1.0 200TSI TIP,0,22870.81,U$S,tienda
Volkswagen,Nivus,2024.0,Concesionario Oficial Verificado. Todas las versiones disponibles,Gris,Nafta/GNC,Automática,TSI,0,18699.71,U$S,concesionaria
Volkswagen,Nivus,2024.0,Highline At,Gris,Nafta,Automática secuencial,1.0 200 TSI 116 CV,0,35256.46,U$S,tienda
Volkswagen,Nivus,2024.0,HIGLINE AT 1.0 200 TSI 116 CV,Azul,Nafta,Automática secuencial,1.0,0,23923.35,U$S,tienda
Volkswagen,Nivus,2020.0,1.0 Tsi 200 Comfortline,Rojo,Nafta,Automática,1.0,55000,21000.0,U$S,concesionaria
Volkswagen,Nivus,2024.0,COMFORTLINE TSI 200 AT,Azul,Nafta,Automática,1.0,0,24870.81,U$S,tienda
Volkswagen,Nivus,2024.0,170 TSI,Blanco,Nafta,Manual,1.0 turbo,0,22870.81,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Hero,Gris,Nafta,Automática,1.0,700,24401.91,U$S,particular
Volkswagen,Nivus,2024.0,Comfortline,Blanco,Nafta,Automática,1.0 tsi,1000,26500.0,U$S,concesionaria
Volkswagen,Nivus,2024.0,Comfortline,Azul,Nafta,Automática secuencial,1.0,0,22488.04,U$S,tienda
Volkswagen,Nivus,2023.0,1.0 Tsi 200 Comfortline,,Nafta,Automática,1.0,7500,23157.89,U$S,particular
Volkswagen,Nivus,2022.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,0,25454.55,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Comfortline,,Nafta,Automática,1.0,999999,29600.0,U$S,particular
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Comfortline,,Nafta,Automática,1.0,48000,21000.0,U$S,particular
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Gris,Nafta,Automática,1.0,100,25000.0,U$S,particular
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Blanco,Nafta,Automática,1.0,1000,26794.26,U$S,particular
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Hero,Gris,Nafta,Automática,1.0,65000,24499.0,U$S,concesionaria
Volkswagen,Nivus,2022.0,1.0 Tsi Tiptronic Comfortline,Rojo,Nafta,Automática,1.0,28000,23800.0,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Rojo,Nafta,Automática,1.0,0,23444.98,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Rojo,Nafta,Automática,1.0,0,23157.89,U$S,concesionaria
Volkswagen,Nivus,2021.0,200 TSI HIGHLINE AT L20,Gris,Nafta,Automática,TURBOALIMENTADO,61091,25186.6,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,0,24832.54,U$S,concesionaria
Volkswagen,Nivus,2021.0,200 TSI HIGHLINE AT L20,Gris,Nafta,Automática,TURBOALIMENTADO,54246,25282.3,U$S,tienda
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Highline,,Nafta,Automática,1.0,32500,26000.0,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,0,23062.2,U$S,tienda
Volkswagen,Nivus,2024.0,Comfortline,Azul,Nafta,Automática secuencial,1.0 116 CV 200 TSI,0,23923.44,U$S,tienda
Volkswagen,Nivus,2021.0,1.0 COMFORTLINE MT,Rojo,Nafta,Manual,1,7765,19358.85,U$S,tienda
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Blanco,Nafta,Automática,1.0,0,19138.76,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt,Azul,Nafta,Manual,1.0,0,7550.33,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,0,27655.5,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Azul,Nafta,Automática,1.0,0,22966.51,U$S,tienda
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Azul,Nafta,Automática,1.0,8142,25000.0,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,0,22966.51,U$S,tienda
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Blanco,Nafta,Automática,1.0,10700,25741.63,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt Confortline,Blanco,Nafta,Manual,1.0,0,22679.43,U$S,concesionaria
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Comfortline,Blanco,Nafta,Automática,1.0,30000,21500.0,U$S,tienda
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,1000,23444.98,U$S,concesionaria
Volkswagen,Nivus,2020.0,1.0 Tsi Comfortline At,Plateado,Nafta,Automática,1,17597,19942.58,U$S,tienda
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Blanco,Nafta,Automática,1.0,0,24401.91,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Highline,Blanco,Nafta,Automática,1.0,0,31023.92,U$S,concesionaria
Volkswagen,Nivus,2021.0,1.0 Tsi Comfortline At,Gris,Nafta,Automática,1,21230,20765.55,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Comfortline,Blanco,Nafta,Automática,1.0,0,24066.99,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Highline,Gris,Nafta,Automática,1.0,4000,32535.89,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt,Blanco,Nafta,Manual,1.0,0,7550.33,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Highline,Gris,Nafta,Automática,1.0,0,10564.69,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Azul,Nafta,Automática,1.0,0,7952.25,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 TSI COMFORTLINE 200 AT,Rojo,Nafta,Automática,1,1216,23741.63,U$S,tienda
Volkswagen,Nivus,2022.0,1.0 TSI HIGHLINE 200 AT,Blanco,Nafta,Automática,1,23138,24105.26,U$S,tienda
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Comfortline,,Nafta,Automática,1.0,80000,20500.0,U$S,concesionaria
Volkswagen,Nivus,2022.0,1.0 Tsi 170 Mt Confortline,Gris,Nafta,Manual,1.0,15000,22000.0,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Azul,Nafta,Automática,1.0,0,24401.91,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi Tiptronic Highline,Blanco,Nafta,Automática,1.0,0,31004.78,U$S,concesionaria
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Highline,Gris,Nafta,Automática,1.0,39000,24999.0,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,0,22918.66,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Rojo,Nafta,Automática,1.0,9000,24800.0,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Plateado,Nafta,Automática,1.0,0,22966.51,U$S,tienda
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Blanco,Nafta,Automática,1.0,0,24593.3,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Highline,Azul,Nafta,Automática,1.0,0,10564.69,U$S,concesionaria
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Comfortline,Gris,Nafta,Automática,1.0,39000,23000.0,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Azul,Nafta,Automática,1.0,0,26315.79,U$S,concesionaria
Volkswagen,Nivus,2020.0,1.0 Tsi Tiptronic Highline,Rojo,Nafta,Automática,1.0,56086,24500.0,U$S,concesionaria
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Highline,Gris,Nafta,Automática,1.0,37600,26000.0,U$S,concesionaria
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Highline,Gris,Nafta,Automática,1.0,37600,26000.0,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Blanco,Nafta,Automática,1.0,0,25182.78,U$S,tienda
Volkswagen,Nivus,2020.0,1.0 Tsi 200 Highline,Gris,Nafta,Automática,1.0,75900,23500.0,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Gris,Nafta,Automática,1.0,0,7952.25,U$S,concesionaria
Volkswagen,Nivus,2022.0,1.0 Tsi 170 Mt Confortline,Azul,Nafta,Manual,1.0,20000,22009.57,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Gris,Nafta,Automática,1.0,0,18995.22,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Comfortline,Blanco,Nafta,Automática,1.0,1000,25500.0,U$S,concesionaria
Volkswagen,Nivus,2023.0,1.0 Tsi Tiptronic Highline,Gris,Nafta,Automática,1.0,0,22966.41,U$S,tienda
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Comfortline,,Nafta,Automática,1.0,0,25181.34,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 170 Mt,Azul,Nafta,Manual,1.0,0,21148.33,U$S,concesionaria
Volkswagen,Nivus,2024.0,1.0 Tsi 200 Comfortline,Blanco,Nafta,Automática,1.0,0,24593.3,U$S,concesionaria
Volkswagen,Nivus,2021.0,Nivus Comfortline 200 TSI AT,Gris,Nafta,Semiautomática,1.0,38000,22500.0,U$S,concesionaria
Volkswagen,Nivus,2021.0,1.0 Tsi Tiptronic Comfortline,Rojo,Nafta,Automática,1.0,47000,20956.94,U$S,concesionaria
