Marca,Modelo,Año,Color,Tipo de combustible,Transmisión,Motor,Kilómetros,Precio,Tipo de vendedor,Edad,Km promedio por año,Cilindros,Turbo
Chevrolet,Tracker,2024.0,azul,Nafta,Automática,1.2,1000,28000.0,concesionaria,0.0,1000.0,1,1
Chevrolet,Tracker,2024.0,gris,Nafta,Automática,1.2,0,24000.0,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,gris,Nafta,Automática,1.2,0,35368.42,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2016.0,blanco,Nafta,Automática,1.8,119000,15263.16,concesionaria,8.0,14875.0,1,0
Chevrolet,Tracker,2024.0,gris,Nafta,Automática,1.2,0,26947.37,concesionaria,0.0,0.0,1,1
Chevrolet,Tracker,2018.0,blanco,Nafta,Automática,1.8,67000,18300.0,particular,6.0,11166.0,1,0
Chevrolet,Tracker,2024.0,gris,Nafta,Automática,1.2,0,29263.16,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,azul,Nafta,Automática,1.2,0,34736.84,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2015.0,rojo,Nafta,Manual,1.8,81000,14210.53,tienda,9.0,9000.0,1,0
Chevrolet,Tracker,2021.0,blanco,Nafta,Automática,1.2,44300,27263.16,tienda,3.0,14766.0,1,1
Chevrolet,Tracker,2023.0,azul,Nafta,Automática,1.2,0,30094.74,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2024.0,azul,Nafta,Automática,1.2,0,38105.26,tienda,0.0,0.0,1,0
Chevrolet,Tracker,2023.0,blanco,Nafta,Automática,1.2,1000,22450.0,particular,1.0,1000.0,1,1
Chevrolet,Tracker,2024.0,negro,Nafta,Automática,1.2,0,33526.32,tienda,0.0,0.0,1,0
Chevrolet,Tracker,2023.0,plata,Nafta,Automática,1.2,0,35313.68,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2023.0,blanco,Nafta,Automática,1.2,0,32105.26,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2023.0,gris,Nafta,Automática,1.2,0,31264.11,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2022.0,blanco,Nafta,Automática,1.2,0,32000.0,tienda,2.0,0.0,1,1
Chevrolet,Tracker,2024.0,blanco,Nafta,Manual,1.2,0,24209.89,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,gris,Nafta,Manual,1.2,0,9367.89,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,blanco,Nafta,Automática,1.2,0,22210.53,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,gris,Nafta,Automática,1.2,0,17894.74,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,plata,Nafta,Automática,1.2,0,34631.58,concesionaria,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,gris,Nafta,Automática,1.2,0,34842.11,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,gris,Nafta,Automática,1.2,0,28936.74,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2018.0,gris,Nafta,Automática,1.8,76000,19894.74,concesionaria,6.0,12666.0,1,0
Chevrolet,Tracker,2017.0,rojo,Nafta,Automática,1.8,115000,16315.79,concesionaria,7.0,16428.0,1,0
Chevrolet,Tracker,2024.0,rojo,Nafta,Automática,1.2,2000,25568.21,tienda,0.0,2000.0,1,1
Chevrolet,Tracker,2024.0,plata,Nafta,Manual,1.2,1000,19684.21,tienda,0.0,1000.0,1,1
Chevrolet,Tracker,2024.0,rojo,Nafta,Automática,1.2,1000,23972.53,tienda,0.0,1000.0,1,1
Chevrolet,Tracker,2024.0,gris,Nafta,Manual,1.2,1000,19684.21,tienda,0.0,1000.0,1,1
Chevrolet,Tracker,2016.0,blanco,Nafta,Manual,1.8,112190,14894.74,tienda,8.0,14023.0,1,0
Chevrolet,Tracker,2024.0,rojo,Nafta,Automática,1.2,0,28464.11,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,gris,Nafta,Automática,1.2,0,35313.68,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2023.0,azul,Nafta,Automática,1.2,13000,22900.0,particular,1.0,13000.0,1,1
Chevrolet,Tracker,2019.0,blanco,Nafta,Automática,1.8,90080,20947.37,concesionaria,5.0,18016.0,1,0
Chevrolet,Tracker,2015.0,gris,Nafta,Automática,1.8,86000,13900.0,particular,9.0,9555.0,1,0
Chevrolet,Tracker,2017.0,gris,Nafta,Manual,1.8,89000,18947.37,concesionaria,7.0,12714.0,1,0
Chevrolet,Tracker,2024.0,plata,Nafta,Manual,1.2,0,25473.68,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,gris,Nafta,Automática,1.2,500,23684.21,particular,0.0,500.0,1,1
Chevrolet,Tracker,2019.0,gris,Nafta,Manual,1.8,111000,21736.84,concesionaria,5.0,22200.0,1,0
Chevrolet,Tracker,2024.0,plata,Nafta,Automática,1.2,0,32736.84,tienda,0.0,0.0,1,0
Chevrolet,Tracker,2024.0,azul,Nafta,Automática,1.2,0,33157.89,tienda,0.0,0.0,1,0
Chevrolet,Tracker,2024.0,gris,Nafta,Automática,1.2,0,32736.84,tienda,0.0,0.0,1,0
Chevrolet,Tracker,2023.0,plata,Nafta,Automática,1.2,0,27989.47,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2018.0,plata,Nafta,Automática,1.8,91500,18421.05,concesionaria,6.0,15250.0,1,0
Chevrolet,Tracker,2024.0,gris,Nafta,Automática,1.2,0,33578.95,concesionaria,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,plata,Nafta,Automática,1.2,0,32473.68,tienda,0.0,0.0,1,0
Chevrolet,Tracker,2023.0,rojo,Nafta,Automática,1.2,1000,28891.47,particular,1.0,1000.0,1,1
Chevrolet,Tracker,2023.0,plata,Nafta,Automática,1.2,0,28464.11,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2023.0,plata,Nafta,Manual,1.2,0,26684.21,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2022.0,gris,Nafta,Automática,1.2,0,24516.73,tienda,2.0,0.0,1,1
Chevrolet,Tracker,2024.0,negro,Nafta,Automática,1.2,0,30326.32,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2014.0,blanco,Nafta,Manual,1.8,81000,15368.42,concesionaria,10.0,8100.0,1,0
Chevrolet,Tracker,2023.0,plata,Nafta,Automática,1.2,15900,26122.21,tienda,1.0,15900.0,1,1
Chevrolet,Tracker,2019.0,blanco,Nafta,Manual,1.8,24000,18500.0,particular,5.0,4800.0,1,0
Chevrolet,Tracker,2017.0,gris,Nafta,Automática,1.8,145000,16421.05,concesionaria,7.0,20714.0,1,0
Chevrolet,Tracker,2021.0,azul,Nafta,Automática,1.2,49249,25354.74,tienda,3.0,16416.0,1,1
Chevrolet,Tracker,2024.0,rojo,Nafta,Automática,1.2,1000,36000.0,tienda,0.0,1000.0,1,1
Chevrolet,Tracker,2024.0,plata,Nafta,Automática,1.2,0,29368.42,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2022.0,gris,Nafta,Automática,1.2,72000,24000.0,particular,2.0,36000.0,1,1
Chevrolet,Tracker,2024.0,azul,Nafta,Automática,1.2,0,28000.0,concesionaria,0.0,0.0,1,1
Chevrolet,Tracker,2016.0,gris,Nafta,Manual,1.8,83000,15052.63,tienda,8.0,10375.0,1,0
Chevrolet,Tracker,2024.0,rojo,Nafta,Automática,1.2,0,28894.63,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,blanco,Nafta,Manual,1.2,500,25000.0,particular,0.0,500.0,1,1
Chevrolet,Tracker,2023.0,blanco,Nafta,Automática,1.2,5000,29800.0,concesionaria,1.0,5000.0,1,1
Chevrolet,Tracker,2016.0,gris,Nafta,Automática,1.8,55000,16315.79,tienda,8.0,6875.0,1,0
Chevrolet,Tracker,2016.0,gris,Nafta,Automática,1.8,133000,15684.21,concesionaria,8.0,16625.0,1,0
Chevrolet,Tracker,2015.0,plata,Nafta,Manual,1.8,143000,12526.32,concesionaria,9.0,15888.0,1,0
Chevrolet,Tracker,2016.0,blanco,Nafta,Automática,1.8,94000,15684.21,concesionaria,8.0,11750.0,1,0
Chevrolet,Tracker,2021.0,plata,Nafta,Automática,1.2,115000,25263.16,tienda,3.0,38333.0,1,1
Chevrolet,Tracker,2024.0,rojo,Nafta,Automática,1.2,0,32105.26,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2016.0,gris,Nafta,Automática,1.8,127800,12831.58,tienda,8.0,15975.0,1,0
Chevrolet,Tracker,2024.0,blanco,Nafta,Automática,1.2,0,25252.63,concesionaria,0.0,0.0,1,1
Chevrolet,Tracker,2016.0,gris,Nafta,Manual,1.8,79000,16736.84,concesionaria,8.0,9875.0,1,0
Chevrolet,Tracker,2016.0,gris,Nafta,Manual,1.8,127000,12831.58,tienda,8.0,15875.0,1,0
Chevrolet,Tracker,2024.0,negro,Nafta,Automática secuencial,1.2,0,26678.84,tienda,0.0,0.0,1,0
Chevrolet,Tracker,2017.0,plata,Nafta,Automática,1.8,52800,19147.37,tienda,7.0,7542.0,1,0
Chevrolet,Tracker,2023.0,blanco,Nafta,Automática,1.2,0,30210.53,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2020.0,gris,Nafta,Automática,1.2,82745,22105.26,tienda,4.0,20686.0,1,1
Chevrolet,Tracker,2023.0,rojo,Nafta,Automática,1.2,0,31474.63,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2023.0,azul,Nafta,Automática,1.2,0,31052.63,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2023.0,negro,Nafta,Automática,1.2,0,36952.63,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2023.0,blanco,Nafta,Automática,1.2,0,35105.26,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2023.0,azul,Nafta,Automática,1.2,0,31578.95,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2023.0,negro,Nafta,Automática,1.2,0,31474.63,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2023.0,plata,Nafta,Manual,1.2,0,17700.0,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2023.0,plata,Nafta,Automática,1.2,0,29473.68,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2022.0,negro,Nafta,Automática,1.2,0,33542.11,tienda,2.0,0.0,1,0
Chevrolet,Tracker,2022.0,gris,Nafta,Automática,1.2,0,28736.84,tienda,2.0,0.0,1,1
Chevrolet,Tracker,2021.0,azul,Nafta,Automática,1.2,0,33157.89,tienda,3.0,0.0,1,1
Chevrolet,Tracker,2021.0,blanco,Nafta,Automática,1.2,0,28936.74,tienda,3.0,0.0,1,1
Chevrolet,Tracker,2017.0,gris,Nafta,Automática,1.8,53000,15900.0,concesionaria,7.0,7571.0,1,0
Chevrolet,Tracker,2024.0,plata,Nafta,Automática,1.2,4100,11684.21,tienda,0.0,4100.0,1,1
Chevrolet,Tracker,2022.0,rojo,Nafta,Automática,1.2,13200,26315.79,tienda,2.0,6600.0,1,1
Chevrolet,Tracker,2015.0,blanco,Nafta,Manual,1.8,99000,13157.89,concesionaria,9.0,11000.0,1,0
Chevrolet,Tracker,2023.0,blanco,Nafta,Automática,1.2,1000,35000.0,concesionaria,1.0,1000.0,1,1
Chevrolet,Tracker,2021.0,gris,Nafta,Automática,1.2,75000,20000.0,particular,3.0,25000.0,1,1
Chevrolet,Tracker,2014.0,blanco,Nafta,Automática,1.8,140000,13600.0,particular,10.0,14000.0,1,0
Chevrolet,Tracker,2016.0,plata,Nafta,Manual,1.8,121115,15052.63,concesionaria,8.0,15139.0,1,0
Chevrolet,Tracker,2018.0,plata,Nafta,Manual,1.8,90333,22000.0,concesionaria,6.0,15055.0,1,0
Chevrolet,Tracker,2021.0,rojo,Nafta,Automática,1.2,100634,26315.79,concesionaria,3.0,33544.0,1,1
Chevrolet,Tracker,2017.0,gris,Nafta,Manual,1.8,71439,17368.42,concesionaria,7.0,10205.0,1,0
Chevrolet,Tracker,2024.0,azul,Nafta,Automática,1.2,1500,28505.58,tienda,0.0,1500.0,1,1
Chevrolet,Tracker,2023.0,negro,Nafta,Automática,1.2,29800,29900.0,concesionaria,1.0,29800.0,1,1
Chevrolet,Tracker,2017.0,negro,Nafta,Manual,1.8,117000,14300.0,particular,7.0,16714.0,1,0
Chevrolet,Tracker,2024.0,celeste,Nafta,Automática,1.2,4000,30421.05,particular,0.0,4000.0,1,1
Chevrolet,Tracker,2018.0,rojo,Nafta,Automática,1.8,73000,18500.0,particular,6.0,12166.0,1,0
Chevrolet,Tracker,2024.0,blanco,Nafta,Automática,1.2,0,36000.0,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2021.0,blanco,Nafta,Automática,1.2,48000,25157.89,concesionaria,3.0,16000.0,1,1
Chevrolet,Tracker,2016.0,marrón,Nafta,Automática,1.8,112000,15789.47,particular,8.0,14000.0,1,0
Chevrolet,Tracker,2017.0,plata,Nafta,Automática,1.8,120000,15263.16,particular,7.0,17142.0,1,0
Chevrolet,Tracker,2018.0,blanco,Nafta,Manual,1.8,120000,15894.74,particular,6.0,20000.0,1,0
Chevrolet,Tracker,2017.0,negro,Nafta,Automática,1.8,112000,16500.0,particular,7.0,16000.0,1,0
Chevrolet,Tracker,2015.0,gris,Nafta,Manual,1.8,87000,12526.32,concesionaria,9.0,9666.0,1,0
Chevrolet,Tracker,2024.0,negro,Nafta,Automática,1.2,500,25000.0,particular,0.0,500.0,1,1
Chevrolet,Tracker,2013.0,gris,Nafta,Manual,1.8,64300,14500.0,particular,11.0,5845.0,1,0
Chevrolet,Tracker,2024.0,blanco,Nafta,Manual,1.2,0,27318.91,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2016.0,gris,Nafta,Automática,1.8,108000,14400.0,particular,8.0,13500.0,1,0
Chevrolet,Tracker,2023.0,rojo,Nafta,Automática,1.2,0,28891.47,concesionaria,1.0,0.0,1,1
Chevrolet,Tracker,2016.0,gris,Nafta,Automática,1.8,73000,14210.53,concesionaria,8.0,9125.0,1,0
Chevrolet,Tracker,2023.0,rojo,Nafta,Manual,1.2,0,25763.16,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2015.0,gris,Nafta,Manual,1.8,88000,11250.0,particular,9.0,9777.0,1,0
Chevrolet,Tracker,2016.0,plata,Nafta,Automática,1.8,54000,16315.79,tienda,8.0,6750.0,1,0
Chevrolet,Tracker,2024.0,gris,Nafta,Automática,1.2,1000,22500.0,particular,0.0,1000.0,1,1
Chevrolet,Tracker,2023.0,blanco,Nafta,Automática,1.2,0,43903.05,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2023.0,azul,Nafta,Automática,1.2,0,32631.47,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2020.0,blanco,Nafta,Automática,1.8,60000,19500.0,particular,4.0,15000.0,1,0
Chevrolet,Tracker,2023.0,gris,Nafta,Automática,1.2,5000,32631.58,particular,1.0,5000.0,1,1
Chevrolet,Tracker,2016.0,azul,Nafta,Automática,1.8,118000,14736.84,concesionaria,8.0,14750.0,1,0
Chevrolet,Tracker,2024.0,azul,Nafta,Automática,1.2,0,35052.63,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2013.0,blanco,Nafta,Automática,1.8,157000,14000.0,particular,11.0,14272.0,1,0
Chevrolet,Tracker,2014.0,gris,Nafta,Automática,1.8,120000,14000.0,particular,10.0,12000.0,1,0
Chevrolet,Tracker,2017.0,gris,Nafta,Manual,1.8,25120,16500.0,particular,7.0,3588.0,1,0
Chevrolet,Tracker,2023.0,plata,Nafta,Automática,1.2,16800,27263.16,concesionaria,1.0,16800.0,1,1
Chevrolet,Tracker,2020.0,blanco,Nafta,Manual,1.2,68000,17500.0,particular,4.0,17000.0,1,1
Chevrolet,Tracker,2024.0,plata,Nafta,Automática,1.2,2695,25263.16,particular,0.0,2695.0,1,1
Chevrolet,Tracker,2013.0,negro,Nafta,Manual,1.8,131000,12621.05,particular,11.0,11909.0,1,0
Chevrolet,Tracker,2023.0,azul,Nafta,Automática,1.2,0,35078.6,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2024.0,blanco,Nafta,Automática,1.2,0,31323.01,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2016.0,rojo,Nafta,Manual,1.8,119000,14736.84,concesionaria,8.0,14875.0,1,0
Chevrolet,Tracker,2023.0,gris,Nafta,Automática,1.2,15000,30000.0,concesionaria,1.0,15000.0,1,1
Chevrolet,Tracker,2017.0,gris,Nafta,Automática,1.8,55000,19894.74,particular,7.0,7857.0,1,0
Chevrolet,Tracker,2016.0,gris,Nafta,Automática,1.8,87000,17368.42,concesionaria,8.0,10875.0,1,0
Chevrolet,Tracker,2017.0,negro,Nafta,Manual,1.8,54000,16000.0,particular,7.0,7714.0,1,0
Chevrolet,Tracker,2024.0,gris,Nafta,Automática,1.2,0,26678.84,concesionaria,0.0,0.0,1,1
Chevrolet,Tracker,2023.0,blanco,Nafta,Automática,1.2,0,26113.58,tienda,1.0,0.0,1,1
Chevrolet,Tracker,2016.0,plata,Nafta,Automática,1.8,66000,16315.79,tienda,8.0,8250.0,1,0
Chevrolet,Tracker,2016.0,plata,Nafta,Automática,1.8,101000,15263.16,tienda,8.0,12625.0,1,0
Chevrolet,Tracker,2024.0,blanco,Nafta,Manual,1.2,8265,26842.11,particular,0.0,8265.0,1,1
Chevrolet,Tracker,2018.0,blanco,Nafta,Manual,1.8,40000,20842.11,concesionaria,6.0,6666.0,1,0
Chevrolet,Tracker,2022.0,verde,Nafta,Automática,1.2,15000,31989.47,particular,2.0,7500.0,1,1
Chevrolet,Tracker,2017.0,blanco,Nafta,Manual,1.8,105000,14736.84,particular,7.0,15000.0,1,0
Chevrolet,Tracker,2014.0,plata,Nafta,Manual,1.8,116000,11300.0,concesionaria,10.0,11600.0,1,0
Chevrolet,Tracker,2018.0,gris,Nafta,Automática,1.8,135000,17789.37,particular,6.0,22500.0,1,0
Chevrolet,Tracker,2015.0,negro,Nafta,Manual,1.8,81000,13684.21,particular,9.0,9000.0,1,0
Chevrolet,Tracker,2016.0,azul,Nafta,Automática,1.8,51000,16300.0,particular,8.0,6375.0,1,0
Chevrolet,Tracker,2021.0,plata,Nafta,Manual,1.8,77000,18500.0,particular,3.0,25666.0,1,0
Chevrolet,Tracker,2015.0,plata,Nafta,Automática,1.8,60000,14800.0,particular,9.0,6666.0,1,0
Chevrolet,Tracker,2023.0,gris,Nafta,Automática,1.2,1200,36842.1,concesionaria,1.0,1200.0,1,1
Chevrolet,Tracker,2023.0,rojo,Nafta,Automática,1.2,0,26315.79,concesionaria,1.0,0.0,1,1
Chevrolet,Tracker,2016.0,rojo,Nafta,Automática,1.8,25000,17500.0,particular,8.0,3125.0,1,0
Chevrolet,Tracker,2018.0,gris,Nafta,Automática,1.8,90000,16631.58,particular,6.0,15000.0,1,0
Chevrolet,Tracker,2016.0,gris,Nafta,Automática,1.8,130000,14500.0,concesionaria,8.0,16250.0,1,0
Chevrolet,Tracker,2023.0,azul,Nafta,Automática,1.2,1000,25000.0,particular,1.0,1000.0,1,1
Chevrolet,Tracker,2023.0,blanco,Nafta,Automática,1.2,3000,25000.0,concesionaria,1.0,3000.0,1,1
Chevrolet,Tracker,2019.0,negro,Nafta,Automática,1.8,71000,19894.74,particular,5.0,14200.0,1,0
Chevrolet,Tracker,2022.0,blanco,Nafta,Automática,1.2,0,29473.68,concesionaria,2.0,0.0,1,1
Chevrolet,Tracker,2017.0,plata,Nafta,Automática,1.8,110000,17894.74,particular,7.0,15714.0,1,0
Chevrolet,Tracker,2024.0,azul,Nafta,Manual,1.2,1700,24999.0,particular,0.0,1700.0,1,1
Chevrolet,Tracker,2013.0,plata,Nafta,Manual,1.8,141000,11368.42,particular,11.0,12818.0,1,0
Chevrolet,Tracker,2013.0,dorado,Nafta,Manual,1.8,86700,11500.0,particular,11.0,7881.0,1,0
Chevrolet,Tracker,2022.0,azul,Nafta,Automática,1.2,58000,31578.95,concesionaria,2.0,29000.0,1,1
Chevrolet,Tracker,2024.0,blanco,Nafta,Automática,1.2,1000,1947.37,particular,0.0,1000.0,1,1
Chevrolet,Tracker,2015.0,gris,Nafta,Automática,1.8,58000,14300.0,particular,9.0,6444.0,1,0
Chevrolet,Tracker,2018.0,gris,Nafta,Manual,1.8,34000,19000.0,particular,6.0,5666.0,1,0
Chevrolet,Tracker,2017.0,azul,Nafta,Automática,1.8,120000,16000.0,particular,7.0,17142.0,1,0
Chevrolet,Tracker,2023.0,gris,Nafta,Automática,1.2,1000,29368.42,concesionaria,1.0,1000.0,1,1
Chevrolet,Tracker,2015.0,blanco,Nafta,Automática,1.8,94000,13900.0,concesionaria,9.0,10444.0,1,0
Chevrolet,Tracker,2017.0,gris,Nafta,Automática,1.8,85349,16210.53,tienda,7.0,12192.0,1,0
Chevrolet,Tracker,2017.0,rojo,Nafta,Manual,1.8,118000,14500.0,concesionaria,7.0,16857.0,1,0
Chevrolet,Tracker,2013.0,gris,Nafta,Automática,1.8,129000,12421.05,particular,11.0,11727.0,1,0
Chevrolet,Tracker,2018.0,blanco,Nafta,Automática,1.8,75000,17700.0,particular,6.0,12500.0,1,0
Chevrolet,Tracker,2024.0,blanco,Nafta,Automática,1.2,0,28526.32,tienda,0.0,0.0,1,0
Chevrolet,Tracker,2022.0,rojo,Nafta,Automática,1.2,0,30527.26,tienda,2.0,0.0,1,0
Chevrolet,Tracker,2019.0,plata,Nafta,Manual,1.8,37000,17894.74,concesionaria,5.0,7400.0,1,0
Chevrolet,Tracker,2024.0,azul,Nafta,Automática,1.2,0,31894.74,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2018.0,verde,Nafta,Automática,1.8,79000,17900.0,particular,6.0,13166.0,1,0
Chevrolet,Tracker,2024.0,negro,Nafta,Manual,1.2,1000,22000.0,particular,0.0,1000.0,1,1
Chevrolet,Tracker,2021.0,gris,Nafta,Automática,1.2,114000,23684.21,tienda,3.0,38000.0,1,1
Chevrolet,Tracker,2023.0,blanco,Nafta,Automática,1.2,500,22500.0,particular,1.0,500.0,1,1
Chevrolet,Tracker,2024.0,gris,Nafta,Manual,1.2,0,26284.21,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,negro,Nafta,Manual,1.2,0,26284.21,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,plata,Nafta,Manual,1.2,0,26284.21,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,blanco,Nafta,Automática,1.2,1000,27368.42,particular,0.0,1000.0,1,0
Chevrolet,Tracker,2018.0,rojo,Nafta,Automática,1.8,67530,18842.11,concesionaria,6.0,11255.0,1,0
Chevrolet,Tracker,2023.0,marrón,Nafta,Automática,1.2,17000,23500.0,particular,1.0,17000.0,1,1
Chevrolet,Tracker,2020.0,azul,Nafta,Manual,1.2,54000,21000.0,particular,4.0,13500.0,1,1
Chevrolet,Tracker,2014.0,gris,Nafta,Manual,1.8,99000,10421.05,concesionaria,10.0,9900.0,1,0
Chevrolet,Tracker,2024.0,rojo,Nafta,Automática,1.2,0,24105.26,concesionaria,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,blanco,Nafta,Automática,1.2,1000,26500.0,particular,0.0,1000.0,1,1
Chevrolet,Tracker,2023.0,plata,Nafta,Automática,1.2,8000,30526.32,particular,1.0,8000.0,1,1
Chevrolet,Tracker,2024.0,blanco,Nafta,Automática,1.2,0,25263.05,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2019.0,gris,Nafta,Manual,1.8,37000,20526.31,tienda,5.0,7400.0,1,0
Chevrolet,Tracker,2016.0,gris,Nafta,Automática,1.8,59900,16842.1,tienda,8.0,7487.0,1,0
Chevrolet,Tracker,2020.0,gris,Nafta,Automática,1.2,24057,24400.0,tienda,4.0,6014.0,1,0
Chevrolet,Tracker,2017.0,blanco,Nafta,Manual,1.8,64775,16642.11,tienda,7.0,9253.0,1,0
Chevrolet,Tracker,2024.0,gris,Nafta,Manual,1.2,0,26678.84,concesionaria,0.0,0.0,1,1
Chevrolet,Tracker,2023.0,rojo,Nafta,Automática,1.2,1000,24500.0,concesionaria,1.0,1000.0,1,1
Chevrolet,Tracker,2019.0,gris,Nafta,Manual,1.8,53000,19473.68,tienda,5.0,10600.0,1,0
Chevrolet,Tracker,2014.0,negro,Nafta,Manual,1.8,51000,14210.53,tienda,10.0,5100.0,1,0
Chevrolet,Tracker,2016.0,blanco,Nafta,Automática,1.8,63000,16315.79,tienda,8.0,7875.0,1,0
Chevrolet,Tracker,2015.0,rojo,Nafta,Manual,1.8,64000,15789.47,tienda,9.0,7111.0,1,0
Chevrolet,Tracker,2017.0,rojo,Nafta,Automática,1.8,74000,17368.42,tienda,7.0,10571.0,1,0
Chevrolet,Tracker,2016.0,negro,Nafta,Manual,1.8,87000,15789.47,tienda,8.0,10875.0,1,0
Chevrolet,Tracker,2017.0,rojo,Nafta,Automática,1.8,68000,17368.42,tienda,7.0,9714.0,1,0
Chevrolet,Tracker,2018.0,plata,Nafta,Manual,1.8,80271,17410.53,tienda,6.0,13378.0,1,0
Chevrolet,Tracker,2024.0,plata,Nafta,Automática,1.2,0,11063.37,concesionaria,0.0,0.0,1,1
Chevrolet,Tracker,2017.0,azul,Nafta,Manual,1.8,67230,17052.63,tienda,7.0,9604.0,1,0
Chevrolet,Tracker,2021.0,plata,Nafta,Automática,1.2,61200,20947.37,tienda,3.0,20400.0,1,0
Chevrolet,Tracker,2019.0,gris,Nafta,Automática,1.8,61542,19600.0,tienda,5.0,12308.0,1,0
Chevrolet,Tracker,2024.0,gris,Nafta,Automática,1.2,0,24216.41,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,gris,Nafta,Manual,1.2,0,17443.03,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,plata,Nafta,Automática,1.2,0,30526.93,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,gris,Nafta,Automática,1.2,0,28302.15,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,negro,Nafta,Automática,1.2,0,25263.24,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,plata,Nafta,Manual,1.2,0,18947.77,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,negro,Nafta,Automática,1.2,0,31578.95,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2020.0,plata,Nafta,Manual,1.2,76000,21500.0,concesionaria,4.0,19000.0,1,1
Chevrolet,Tracker,2024.0,blanco,Nafta,Automática,1.2,0,35900.69,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,plata,Nafta,Automática,1.2,0,31736.84,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2019.0,rojo,Nafta,Automática,1.8,10200,23157.89,tienda,5.0,2040.0,1,0
Chevrolet,Tracker,2024.0,blanco,Nafta,Automática,1.2,0,35788.42,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,negro,Nafta,Automática,1.2,0,36095.68,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2021.0,plata,Nafta,Automática,1.2,28000,27368.42,tienda,3.0,9333.0,1,1
Chevrolet,Tracker,2024.0,gris,Nafta,Automática,1.2,0,26095.68,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,gris,Nafta,Automática,1.2,0,30211.47,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2024.0,blanco,Nafta,Automática,1.2,0,30200.95,tienda,0.0,0.0,1,1
Chevrolet,Tracker,2022.0,gris,Nafta,Automática,1.2,30558,22957.89,tienda,2.0,15279.0,1,0
Chevrolet,Tracker,2024.0,plata,Nafta,Automática,1.2,0,35789.47,tienda,0.0,0.0,1,1
